model,query,车辆候选列表,id,大类|小类,answer原数据,app,正确答案,app名称,category,category正确答案,车大类,mode,mode正确答案,车小类,price,正确答案.1,是否包含价格,price_min,正确答案.2,价格下限,price_max,正确答案.3,think_time,价格上限,问题,备注,标注人,Unnamed: 28
Qwen2.5-219B-Instruct,用特价拼车去南京南站，费用不超过30元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|23.15|
|1|滴滴|推荐|特惠快车|23.78|
|2|滴滴|推荐|滴滴快车|24.48|
|3|滴滴|拼车|特价拼车|19.08-20.92|
|4|滴滴|特价|花小猪外接版|32.58|
|5|滴滴|快速|曹操出行|44.31|
|6|滴滴|快速|出租车|44.43|
|7|滴滴|快速|滴滴轻享|48.78|
|8|滴滴|快速|滴滴特快|48.91|
|9|滴滴|快速|滴滴优享|49.25|
|10|滴滴|舒适|滴滴专车|69.12|
|11|滴滴|舒适|滴滴豪华车|69.86|
|12|滴滴|六座|六座专车|101.23|",3,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""特价拼车"", ""price"": True, ""price_min"": 0, ""price_max"": 30, ""fast"": False}]",无,,无,拼车,无,无,特价拼车,,特价拼车,TRUE,,TRUE,0,,0,30,,1.125733852,30,answer下的车型必须存在于“车辆候选列表”,,陆迎,
Qwen2.5-32B-Instruct,"

打车到回民区，选商务车。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|31-34|
|1|高德地图|     |特惠快车|35-38|
|2|高德地图|经济型|深圳出租|37|
|3|高德地图|经济型|900出行|37|
|4|高德地图|经济型|AA出行|37|
|5|高德地图|经济型|中交出行|37|
|6|高德地图|经济型|有序出行|37|
|7|高德地图|经济型|东潮出行|37|
|8|高德地图|经济型|T3出行|38|
|9|高德地图|经济型|北京新出租|38|
|10|高德地图|经济型|如祺出行|38|
|11|高德地图|经济型|聚的新出租|38|
|12|高德地图|经济型|星徽出行|39|
|13|高德地图|经济型|享道出行|39|
|14|高德地图|经济型|365约车|40|
|15|高德地图|经济型|中军出行|40|
|16|高德地图|经济型|飞嘀打车|40|
|17|高德地图|经济型|首汽约车|40|
|18|高德地图|经济型|阳光出行|41|
|19|高德地图|特快车|undefined|42|
|20|高德地图|出租车|undefined|50|
|21|高德地图|优享型|神州专车|51|
|22|高德地图|优享型|火箭出行|52|
|23|高德地图|优享型|全民GO|53|
|24|高德地图|优享型|东潮出行|54|
|25|高德地图|优享型|星徽出行|54|
|26|高德地图|优享型|曹操出行|55|
|27|高德地图|优享型|享道出行|55|
|28|高德地图|轻享专车|undefined|57|
|29|高德地图|品质专车|undefined|65|
|30|高德地图|六座商务|undefined|68|
|31|高德地图|豪华型|undefined|92-94|",30,六座商务|undefined,"[{""app"": ""无"", ""category"": ""商务车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,商务车,六座商务,六座商务,无,,无,FALSE,,FALSE,0,,0,0,,0,1.060626745,直接命中车大类关键字但answer中没有或错误,,杨丽丽,
Qwen2.5-32B-Instruct,从解放碑到江北机场，打个六座的车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|7.66|
|1|滴滴|推荐|特惠快车|8.53|
|2|滴滴|推荐|滴滴快车|9.10|
|3|滴滴|推荐|特快出租车|10.41|
|4|滴滴|拼车|特价拼车|9.30-10.89|
|5|滴滴|特价|花小猪外接版|10.51|
|6|滴滴|特价|惊喜特价|12.31|
|7|滴滴|快速|曹操出行|15.09|
|8|滴滴|快速|出租车|16.15|
|9|滴滴|快速|滴滴轻享|16.34|
|10|滴滴|舒适|滴滴专车|16.33|
|11|滴滴|六座|六座专车|29.39|",11,六座|六座专车,"[{""app"": ""无"", ""category"": ""六座"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,六座,,六座,无,,无,FALSE,,FALSE,0,,0,0,,1.071149111,0,,,王笑,
Qwen2.5-32B-Instruct,"

叫个舒适型车去中山陵。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|20.00|
|1|滴滴|推荐|特惠快车|20.96|
|2|滴滴|推荐|滴滴快车|21.20|
|3|滴滴|推荐|特快出租车|21.66|
|4|滴滴|推荐|滴滴特快|21.78|
|5|滴滴|推荐|宽敞好车|24.70|
|6|滴滴|拼车|特价拼车|18.80-20.38|
|7|滴滴|拼车|极速拼车|24.25-26.07|
|8|滴滴|特价|花小猪外接版|27.94|
|9|滴滴|特价|惊喜特价|28.70|
|10|滴滴|特价|特惠快车|28.85|
|11|滴滴|快速|曹操出行|39.58|
|12|滴滴|快速|出租车|40.12|
|13|滴滴|快速|滴滴轻享|40.52|
|14|滴滴|快速|滴滴特快|41.59|
|15|滴滴|快速|滴滴优享|42.35|
|16|滴滴|快速|滴滴快车|42.79|
|17|滴滴|快速|宽敞好车|42.93|
|18|滴滴|快速|方舟行|42.98|
|19|滴滴|快速|长沙新出租|43.29|
|20|滴滴|快速|武汉新出租|43.69|
|21|滴滴|舒适|滴滴专车|71.24|
|22|滴滴|舒适|滴滴豪华车|74.04|
|23|滴滴|六座|六座专车|86.02|
|24|滴滴|六座|六座豪华车|89.16|","21,22","舒适|滴滴专车,舒适|滴滴豪华车","[{""app"": ""无"", ""category"": ""舒适型车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,舒适型车,舒适,舒适,无,,无,FALSE,,FALSE,0,,0,0,,0,1.100832701,直接命中车大类关键字但answer中没有或错误,,万晓蓉,
Qwen2.5-32B-Instruct,高德叫辆特快出租车去南京医科大学江宁校区，走最优路线。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|高德地图| |极速拼车|49-49|
 |1|高德地图| |特惠快车|53-55|
 |2|高德地图|经济型|聚的新出租|59|
 |3|高德地图|经济型|如祺出行|60|
 |4|高德地图|经济型|深圳出租|60|
 |5|高德地图|经济型|星徽出行|61|
 |6|高德地图|经济型|妥妥E行|61|
 |7|高德地图|经济型|阳光出行|61|
 |8|高德地图|经济型|及时用车|61|
 |9|高德地图|经济型|365约车|62|
 |10|高德地图|经济型|腾飞出行|62|
 |11|高德地图|经济型|北京的士|63|
 |12|高德地图|经济型|T3出行|63|
 |13|高德地图|经济型|斑马快跑|63|
 |14|高德地图|特快车|undefined|65|
 |15|高德地图|出租车|undefined|74|
 |16|高德地图|优享型|中交出行|79|
 |17|高德地图|优享型|星徽出行|79|
 |18|高德地图|优享型|曹操出行|80|
 |19|高德地图|优享型|环旅出行|81|
 |20|高德地图|优享型|东潮出行|82|
 |21|高德地图|优享型|全民GO|83|
 |22|高德地图|优享型|火箭出行|83|
 |23|高德地图|优享型|神州专车|83|
 |24|高德地图|轻享专车|undefined|88|
 |25|高德地图|品质专车|undefined|97|
 |26|高德地图|六座商务|undefined|107|
 |27|高德地图|豪华型|undefined|135-136|","2,4,15",经济型|聚的新出租，经济型|深圳出租，出租车|undefined,"[{""app"": ""高德"", ""category"": ""特快出租车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",高德,,高德,特快出租车,出租车,出租车,无,聚的新出租，深圳出租,聚的新出租，深圳出租,FALSE,,FALSE,0,,0,0,,1.150919437,0,answer下的车型必须存在于“车辆候选列表”,,王笑,
Qwen2.5-32B-Instruct,"

打车去老门东，只要拼车。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|17-20|
|1|高德地图|     |特惠快车|19-19|
|2|高德地图|经济型|北京的士|20|
|3|高德地图|经济型|900出行|21|
|4|高德地图|经济型|AA出行|21|
|5|高德地图|经济型|中交出行|21|
|6|高德地图|经济型|东潮出行|21|
|7|高德地图|经济型|腾飞出行|22|
|8|高德地图|经济型|聚的新出租|22|
|9|高德地图|经济型|曹操出行|22|
|10|高德地图|经济型|有序出行|22|
|11|高德地图|经济型|首汽约车|22|
|12|高德地图|经济型|享道出行|23|
|13|高德地图|经济型|飞嘀打车|23|
|14|高德地图|经济型|中军出行|23|
|15|高德地图|经济型|妥妥E行|23|
|16|高德地图|经济型|阳光出行|23|
|17|高德地图|特快车|undefined|22|
|18|高德地图|出租车|undefined|23|
|19|高德地图|优享型|AA出行|28|
|20|高德地图|优享型|全民GO|28|
|21|高德地图|优享型|腾飞出行|28|
|22|高德地图|优享型|中交出行|28|
|23|高德地图|优享型|旗妙出行|29|
|24|高德地图|优享型|T3出行|29|
|25|高德地图|优享型|星徽出行|29|
|26|高德地图|优享型|及时用车|29|
|27|高德地图|优享型|曹操出行|29|
|28|高德地图|优享型|飞嘀打车|29|
|29|高德地图|优享型|妥妥E行|30|
|30|高德地图|优享型|首汽约车|30|
|31|高德地图|优享型|享道出行|30|
|32|高德地图|轻享专车|undefined|32|
|33|高德地图|品质专车|undefined|36|
|34|高德地图|六座商务|undefined|35|
|35|高德地图|豪华型|undefined|56-57|",0,     |极速拼车,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,拼车,无,无,无,极速拼车,极速拼车,FALSE,,FALSE,0,,0,0,,0,1.112123251,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,杨丽丽,
Qwen2.5-418B-Instruct,叫辆滴滴专车去婚礼现场，要车内整洁，尽快到达。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|17.77|
|1|滴滴|推荐|特惠快车|17.97|
|2|滴滴|推荐|滴滴快车|22.79|
|3|滴滴|拼车|特价拼车|18.71-20.71|
|4|滴滴|拼车|极速拼车|18.26-20.17|
|5|滴滴|特价|花小猪外接版|23.94|
|6|滴滴|特价|惊喜特价|26.70|
|7|滴滴|快速|曹操出行|33.40|
|8|滴滴|快速|出租车|33.48|
|9|滴滴|快速|滴滴轻享|33.71|
|10|滴滴|快速|滴滴特快|35.78|
|11|滴滴|舒适|滴滴专车|49.43|
|12|滴滴|舒适|滴滴豪华车|50.51|
|13|滴滴|六座|六座专车|81.80|
|14|滴滴|六座|六座豪华车|85.02|","11,13","舒适|滴滴专车,六座|六座专车","[{""app"": ""滴滴"", ""category"": ""专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": True}]",滴滴,,滴滴,专车,无,无,无,"滴滴专车,六座专车","滴滴专车,六座专车",FALSE,,FALSE,0,,0,0,,1.074886322,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,杨丽丽,
Qwen2.5-32B-Instruct,"

打的去鼓楼急诊，车型不限。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|18-18|
|1|高德地图|     |特惠快车|20-22|
|2|高德地图|经济型|腾飞出行|20|
|3|高德地图|经济型|旗妙出行|20|
|4|高德地图|经济型|J刻出行|20|
|5|高德地图|经济型|全民GO|21|
|6|高德地图|经济型|5U出行|22|
|7|高德地图|经济型|K9用车|22|
|8|高德地图|经济型|曹操出行|22|
|9|高德地图|经济型|飞嘀打车|22|
|10|高德地图|经济型|北京新出租|23|
|11|高德地图|经济型|神州专车|23|
|12|高德地图|经济型|方舟行|23|
|13|高德地图|经济型|斑马快跑|23|
|14|高德地图|经济型|星徽出行|24|
|15|高德地图|经济型|有序出行|24|
|16|高德地图|经济型|渔阳出行|24|
|17|高德地图|经济型|橄榄新出租|24|
|18|高德地图|经济型|北京的士|24|
|19|高德地图|特快车|超值体验 更快上车|22|
|20|高德地图|出租车|车多应答快|26|
|21|高德地图|优享型|妥妥E行|28|
|22|高德地图|优享型|火箭出行|28|
|23|高德地图|优享型|及时用车|28|
|24|高德地图|优享型|AA出行|29|
|25|高德地图|优享型|曹操出行|29|
|26|高德地图|优享型|飞嘀打车|30|
|27|高德地图|优享型|斑马快跑|30|
|28|高德地图|优享型|阳光出行|30|
|29|高德地图|优享型|东潮出行|31|
|30|高德地图|优享型|T3出行|31|
|31|高德地图|优享型|环旅出行|31|
|32|高德地图|优享型|享道出行|31|
|33|高德地图|轻享专车|静音不打扰 整洁无异味|34|
|34|高德地图|品质专车|静音不打扰 整洁无异味|34|
|35|高德地图|六座商务|宽敞空间 商务体验|41|
|36|高德地图|豪华型|车型高端 服务专业|42|
|37|高德地图|经济|首汽约车|50|
|38|高德地图|拼车|出租车拼车|55|
|39|高德地图|特价出发|惊喜特价|57|
|40|高德地图|特价出发|更多特价|59|
|41|高德地图|快速出发|无|66|
|42|高德地图|惠享专车|及时用车|71|
|43|高德地图|推荐|极速拼车|79|
|44|高德地图|豪华型|undefined|60-61|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""所有车型"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,无,,无,所有车型,无,无,FALSE,,FALSE,0,,0,0,,0,1.082958221,其他,车小类无要求,王笑,
Qwen2.5-32B-Instruct,"

打车去大梅沙，不接受特惠快车。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|24.94|
|1|滴滴|推荐|特惠快车|28.08|
|2|滴滴|推荐|滴滴快车|28.39|
|3|滴滴|拼车|特价拼车|23.55-24.80|
|4|滴滴|拼车|极速拼车|24.25-25.76|
|5|滴滴|特价|花小猪外接版|36.09|
|6|滴滴|特价|惊喜特价|38.09|
|7|滴滴|特价|特惠快车|38.27|
|8|滴滴|快速|曹操出行|46.58|
|9|滴滴|快速|出租车|47.27|
|10|滴滴|快速|滴滴轻享|50.89|
|11|滴滴|舒适|滴滴专车|77.89|
|12|滴滴|舒适|滴滴豪华车|81.10|
|13|滴滴|六座|六座专车|108.35|",0，2，3，4，5，6，8，9，10，11，12，13,推荐|花小猪正价版，推荐|滴滴快车，拼车|特价拼车，拼车|极速拼车，特价|花小猪外接版，特价|惊喜特价，快速|曹操出行，快速|出租车，快速|滴滴轻享，舒适|滴滴专车，舒适|滴滴豪华车，六座|六座专车,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""不要特惠快车"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,无,,无,不要特惠快车,花小猪正价版，滴滴快车，特价拼车，极速拼车，花小猪外接版，惊喜特价，曹操出行，出租车，滴滴轻享，滴滴专车，滴滴豪华车，六座专车,花小猪正价版，滴滴快车，特价拼车，极速拼车，花小猪外接版，惊喜特价，曹操出行，出租车，滴滴轻享，滴滴专车，滴滴豪华车，六座专车,FALSE,,FALSE,0,,0,0,,0,1.117393732,直接命中车小类关键字但answer中没有或错误,,陆迎,
Qwen2.5-52B-Instruct,叫辆六座专车从星海广场到周水子机场，行李较多。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|18.05|
|1|滴滴|推荐|特惠快车|19.81|
|2|滴滴|推荐|滴滴快车|21.85|
|3|滴滴|推荐|特快出租车|22.39|
|4|滴滴|拼车|特价拼车|24.40-25.71|
|5|滴滴|特价|花小猪外接版|27.93|
|6|滴滴|快速|曹操出行|38.39|
|7|滴滴|快速|出租车|38.45|
|8|滴滴|快速|滴滴轻享|40.17|
|9|滴滴|快速|滴滴特快|41.89|
|10|滴滴|舒适|滴滴专车|66.48|
|11|滴滴|舒适|滴滴豪华车|68.16|
|12|滴滴|六座|六座专车|87.65|",12,六座|六座专车,"[{""app"": ""无"", ""category"": ""六座专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,六座专车,无,无,无,六座专车,六座专车,FALSE,,FALSE,0,,0,0,,1.116761684,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-32B-Instruct,"

拼个车去东四，预算30元内。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|30-30|
|1|高德地图|     |特惠快车|32-32|
|2|高德地图|经济型|AA出行|35|
|3|高德地图|经济型|首汽约车|36|
|4|高德地图|经济型|T3出行|36|
|5|高德地图|经济型|渔阳出行|36|
|6|高德地图|经济型|旗妙出行|36|
|7|高德地图|经济型|900出行|36|
|8|高德地图|经济型|中交出行|37|
|9|高德地图|经济型|易至出行|37|
|10|高德地图|经济型|全民GO|37|
|11|高德地图|经济型|飞嘀打车|38|
|12|高德地图|经济型|东潮出行|38|
|13|高德地图|经济型|国泰出租|38|
|14|高德地图|经济型|聚的新出租|38|
|15|高德地图|经济型|享道出行|39|
|16|高德地图|经济型|旅程出租|39|
|17|高德地图|经济型|及时用车|39|
|18|高德地图|经济型|K9用车|39|
|19|高德地图|经济型|阳光出行|39|
|20|高德地图|经济型|神州专车|39|
|21|高德地图|经济型|中军出行|39|
|22|高德地图|特快车|超值体验 更快上车|39|
|23|高德地图|出租车|车多应答快|45|
|24|高德地图|优享型|全民GO|47|
|25|高德地图|优享型|妥妥E行|48|
|26|高德地图|优享型|优e出行特选|49|
|27|高德地图|优享型|及时用车|50|
|28|高德地图|优享型|AA出行|50|
|29|高德地图|优享型|曹操出行|50|
|30|高德地图|优享型|首汽约车|50|
|31|高德地图|优享型|阳光出行|50|
|32|高德地图|优享型|T3出行|51|
|33|高德地图|优享型|环旅出行|51|
|34|高德地图|优享型|星徽出行|51|
|35|高德地图|优享型|中交出行|51|
|36|高德地图|轻享专车|静音不打扰 整洁无异味|52|
|37|高德地图|品质专车|静音不打扰 整洁无异味|59|
|38|高德地图|六座商务|宽敞空间 商务体验|64|
|39|高德地图|豪华型|车型高端 服务专业|70|
|40|高德地图|经济|首汽约车|79|
|41|高德地图|拼车|出租车拼车|85|
|42|高德地图|特价出发|更多特价|96|
|43|高德地图|快速出发|无|108|
|44|高德地图|惠享专车|曹操出行|118|
|45|高德地图|惠享专车|T3出行|118|
|46|高德地图|推荐|特惠快车|128|
|47|高德地图|豪华型|undefined|92-93|","0,41","    |极速拼车,拼车|出租车拼车","[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 18, ""fast"": False}]",无,,无,拼车,,拼车,无,极速拼车,极速拼车,TRUE,,TRUE,0,,0,30,,30,1.116607189,直接命中车小类关键字但answer中没有或错误,,杨丽丽,
Qwen2.5-32B-Instruct,"

拼个车去天安门东站。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|8.19|
|1|滴滴|推荐|特惠快车|8.67|
|2|滴滴|推荐|滴滴快车|10.31|
|3|滴滴|推荐|特快出租车|10.76|
|4|滴滴|推荐|滴滴特快|12.54|
|5|滴滴|拼车|特价拼车|7.07-8.44|
|6|滴滴|拼车|极速拼车|9.92-11.22|
|7|滴滴|特价|花小猪外接版|8.14|
|8|滴滴|特价|惊喜特价|8.73|
|9|滴滴|特价|特惠快车|10.61|
|10|滴滴|快速|曹操出行|15.99|
|11|滴滴|快速|出租车|16.03|
|12|滴滴|快速|滴滴轻享|16.39|
|13|滴滴|快速|滴滴特快|16.88|
|14|滴滴|快速|滴滴优享|17.37|
|15|滴滴|快速|滴滴快车|20.33|
|16|滴滴|快速|宽敞好车|21.14|
|17|滴滴|快速|方舟行|21.41|
|18|滴滴|快速|长沙新出租|21.79|
|19|滴滴|快速|武汉新出租|21.83|
|20|滴滴|舒适|滴滴专车|24.68|
|21|滴滴|舒适|滴滴豪华车|25.55|
|22|滴滴|六座|六座专车|37.12|
|23|滴滴|六座|六座豪华车|37.97|","5,6","拼车|特价拼车,拼车|极速拼车","[{""app"": ""无"", ""category"": ""经济车型"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,经济车型,拼车,拼车,无,,无,FALSE,,FALSE,0,,0,0,,0,1.09308672,直接命中车大类关键字但answer中没有或错误,,杨丽丽,
Qwen2.5-32B-Instruct,"

打的去奥体，车型不限","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|47-47|
|1|高德地图|     |特惠快车|51-51|
|2|高德地图|经济型|旗妙出行|55|
|3|高德地图|经济型|及时用车|55|
|4|高德地图|经济型|K9用车|56|
|5|高德地图|经济型|如祺出行|56|
|6|高德地图|经济型|AA出行|56|
|7|高德地图|经济型|北京新出租|57|
|8|高德地图|经济型|深圳出租|57|
|9|高德地图|经济型|900出行|58|
|10|高德地图|经济型|首汽约车|58|
|11|高德地图|经济型|斑马快跑|58|
|12|高德地图|经济型|奇华出行|58|
|13|高德地图|经济型|T3出行|58|
|14|高德地图|经济型|有序出行|58|
|15|高德地图|经济型|渔阳出行|58|
|16|高德地图|经济型|365约车|58|
|17|高德地图|经济型|国泰出租|59|
|18|高德地图|经济型|聚的新出租|59|
|19|高德地图|经济型|易至出行|59|
|20|高德地图|特快车|超值体验 更快上车|61|
|21|高德地图|出租车|车多应答快|68|
|22|高德地图|优享型|全民GO|74|
|23|高德地图|优享型|及时用车|74|
|24|高德地图|优享型|风韵出行|75|
|25|高德地图|优享型|AA出行|75|
|26|高德地图|优享型|首汽约车|75|
|27|高德地图|优享型|神州专车|76|
|28|高德地图|优享型|阳光出行|76|
|29|高德地图|优享型|东潮出行|76|
|30|高德地图|优享型|环旅出行|76|
|31|高德地图|优享型|星徽出行|76|
|32|高德地图|优享型|中交出行|77|
|33|高德地图|优享型|享道出行|78|
|34|高德地图|轻享专车|静音不打扰 整洁无异味|85|
|35|高德地图|品质专车|静音不打扰 整洁无异味|94|
|36|高德地图|六座商务|宽敞空间 商务体验|99|
|37|高德地图|豪华型|车型高端 服务专业|110|
|38|高德地图|经济|首汽约车|120|
|39|高德地图|拼车|出租车拼车|134|
|40|高德地图|特价出发|惊喜特价|146|
|41|高德地图|特价出发|更多特价|148|
|42|高德地图|快速出发|无|162|
|43|高德地图|惠享专车|T3出行|177|
|44|高德地图|推荐|特惠快车|196|
|45|高德地图|推荐|极速拼车|198|
|46|高德地图|豪华型|undefined|128-131|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": -1, ""price_max"": 0, ""fast"": False}]",无,,无,无,,无,无,,无,FALSE,,FALSE,0,,0,0,,0,1.073380709,,,王笑,
Qwen2.5-32B-Instruct,"

打车去会展中心，别用曹操出行。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|12-13|
|1|高德地图|     |特惠快车|11-14|
|2|高德地图|经济型|妥妥E行|12|
|3|高德地图|经济型|900出行|13|
|4|高德地图|经济型|旗妙出行|13|
|5|高德地图|经济型|365约车|13|
|6|高德地图|经济型|阳光出行|14|
|7|高德地图|经济型|北京新出租|15|
|8|高德地图|经济型|聚的新出租|15|
|9|高德地图|经济型|AA出行|15|
|10|高德地图|经济型|曹操出行|16|
|11|高德地图|经济型|深圳出租|16|
|12|高德地图|经济型|中交出行|16|
|13|高德地图|经济型|全民GO|16|
|14|高德地图|经济型|T3出行|16|
|15|高德地图|经济型|中军出行|16|
|16|高德地图|特快车|undefined|18|
|17|高德地图|出租车|undefined|15|
|18|高德地图|优享型|旗妙出行|17|
|19|高德地图|优享型|飞嘀打车|17|
|20|高德地图|优享型|AA出行|17|
|21|高德地图|优享型|环旅出行|18|
|22|高德地图|优享型|曹操出行|18|
|23|高德地图|优享型|中交出行|18|
|24|高德地图|优享型|全民GO|20|
|25|高德地图|轻享专车|undefined|19|
|26|高德地图|品质专车|undefined|23|
|27|高德地图|六座商务|undefined|24|
|28|高德地图|豪华型|undefined|43-47|","0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28","
     |极速拼车,     |特惠快车,经济型|妥妥E行,经济型|900出行,经济型|旗妙出行,经济型|365约车,经济型|阳光出行,经济型|北京新出租,经济型|聚的新出租,经济型|AA出行 ,经济型|深圳出租,经济型|中交出行,经济型|全民GO,经济型|T3出行,经济型|中军出行,特快车|undefined,出租车|undefined,优享型|旗妙出行,优享型|飞嘀打车,优享型|AA出行,优享型|环旅出行 ,优享型|中交出行,优享型|全民GO,轻享专车|undefined,品质专车|undefined,六座商务|undefined,豪华型|undefined","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""不要曹操出行"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,无,特快车，出租车，轻享专车，品质专车，六座商务，豪华型,特快车，出租车，轻享专车，品质专车，六座商务，豪华型,不要曹操出行,"
极速拼车,特惠快车,妥妥E行,900出行,旗妙出行,365约车,阳光出行,北京新出租,聚的新出租,AA出行,深圳出租,中交出行,全民GO,T3出行,中军出行,飞嘀打车,环旅出行","
极速拼车,特惠快车,妥妥E行,900出行,旗妙出行,365约车,阳光出行,北京新出租,聚的新出租,AA出行,深圳出租,中交出行,全民GO,T3出行,中军出行,飞嘀打车,环旅出行",FALSE,,FALSE,0,,0,0,,0,1.133513212,直接命中车小类关键字但answer中没有或错误,,王笑,
Qwen2.5-472B-Instruct,从上海外滩用滴滴叫个特惠快车到浦东机场。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|35.98|
|1|滴滴|推荐|特惠快车|37.02|
|2|滴滴|推荐|滴滴快车|37.17|
|3|滴滴|拼车|特价拼车|34.13-35.68|
|4|滴滴|拼车|极速拼车|34.98-36.47|
|5|滴滴|特价|花小猪外接版|45.07|
|6|滴滴|特价|惊喜特价|47.09|
|7|滴滴|快速|曹操出行|52.41|
|8|滴滴|快速|出租车|54.24|
|9|滴滴|快速|滴滴轻享|54.66|
|10|滴滴|快速|滴滴特快|56.61|
|11|滴滴|舒适|滴滴专车|89.17|
|12|滴滴|舒适|滴滴豪华车|90.36|
|13|滴滴|六座|六座专车|121.13|",1,推荐|特惠快车,"[{""app"": ""滴滴"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,特惠快车,无,无,无,特惠快车,特惠快车,FALSE,,FALSE,0,,0,0,,1.103367329,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,杨丽丽,
