model,query,车辆候选列表,id,大类|小类,answer原数据,app,正确答案,app名称,category,category正确答案,车大类,mode,mode正确答案,车小类,price,正确答案,是否包含价格,price_min,正确答案,价格下限,price_max,正确答案,think_time,价格上限,问题,备注,标注人,
Qwen2.5-32B-Instruct,用特惠快车到夫子庙，车费别超过40块。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|24.74|
 |1|滴滴|推荐|特惠快车|25.89|
 |2|滴滴|推荐|滴滴快车|27.61|
 |3|滴滴|拼车|特价拼车|26.31-27.57|
 |4|滴滴|拼车|极速拼车|27.15-28.70|
 |5|滴滴|特价|花小猪外接版|33.45|
 |6|滴滴|快速|曹操出行|41.45|
 |7|滴滴|快速|出租车|43.42|
 |8|滴滴|快速|滴滴轻享|43.52|
 |9|滴滴|快速|滴滴特快|44.21|
 |10|滴滴|舒适|滴滴专车|69.32|
 |11|滴滴|舒适|滴滴豪华车|70.96|
 |12|滴滴|六座|六座专车|106.31|
 |13|滴滴|六座|六座豪华车|106.80|",1,推荐|特惠快车,"[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 20, ""fast"": False}]",无,,无,特惠快车,无,无,无,特惠快车,特惠快车,TRUE,,TRUE,0,,0,40,,1.099678278,40,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
Qwen2.5-32B-Instruct,有没有特价拼车接单去滕王阁景区？预算25块以内,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|13.16|
 |1|滴滴|拼车|特价拼车|6.28-8.16|
 |2|滴滴|特价|花小猪外接版|14.09|
 |3|滴滴|特价|惊喜特价|15.40|
 |4|滴滴|快速|曹操出行|19.65|
 |5|滴滴|快速|出租车|19.77|
 |6|滴滴|快速|滴滴轻享|21.36|
 |7|滴滴|舒适|滴滴专车|31.00|
 |8|滴滴|六座|六座专车|50.04|
 |9|滴滴|六座|六座豪华车|51.21|",1,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""特价拼车"", ""price"": True, ""price_min"": 0, ""price_max"": 25, ""fast"": False}]",无,,无,拼车,,拼车,特价拼车,,特价拼车,TRUE,,TRUE,0,,0,25,,1.112031221,25,,,闫宸威,
Qwen2.5-32B-Instruct,用特价拼车去玄武湖，预算30元以内。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|19.77|
 |1|滴滴|推荐|特惠快车|21.43|
 |2|滴滴|推荐|滴滴快车|21.46|
 |3|滴滴|推荐|特快出租车|23.82|
 |4|滴滴|拼车|特价拼车|18.92-20.63|
 |5|滴滴|特价|花小猪外接版|22.94|
 |6|滴滴|特价|惊喜特价|25.44|
 |7|滴滴|快速|曹操出行|37.71|
 |8|滴滴|快速|出租车|39.68|
 |9|滴滴|快速|滴滴轻享|40.87|
 |10|滴滴|快速|滴滴特快|41.18|
 |11|滴滴|舒适|滴滴专车|67.08|
 |12|滴滴|舒适|滴滴豪华车|67.29|
 |13|滴滴|六座|六座专车|79.20|
 |14|滴滴|六座|六座豪华车|79.70|",4,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""特价拼车"", ""price"": True, ""price_min"": 0, ""price_max"": 30, ""fast"": False}]",无,,无,拼车,,拼车,特价拼车,,特价拼车,TRUE,,TRUE,0,,0,30,,1.097599745,30,,,闫宸威,
Qwen2.5-32B-Instruct,用特惠快车去最近的海边，十分钟内必须上车。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|9.89|
 |1|滴滴|推荐|特惠快车|12.95|
 |2|滴滴|推荐|滴滴快车|14.34|
 |3|滴滴|推荐|特快出租车|14.69|
 |4|滴滴|拼车|特价拼车|6.99-8.32|
 |5|滴滴|拼车|极速拼车|8.46-9.93|
 |6|滴滴|特价|花小猪外接版|11.56|
 |7|滴滴|特价|惊喜特价|15.58|
 |8|滴滴|快速|曹操出行|20.19|
 |9|滴滴|快速|出租车|20.46|
 |10|滴滴|快速|滴滴轻享|23.54|
 |11|滴滴|快速|滴滴特快|24.04|
 |12|滴滴|舒适|滴滴专车|36.66|
 |13|滴滴|六座|六座专车|41.62|
 |14|滴滴|六座|六座豪华车|42.97|",1,推荐|特惠快车,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""特惠快车"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,无,,无,特惠快车,,特惠快车,FALSE,,FALSE,0,,0,0,,1.116540909,0,,,闫宸威,
Qwen2.5-32B-Instruct,用飞嘀打车叫辆出租车去深圳会展中心，走最优路线。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|17.76|
 |1|滴滴|推荐|特惠快车|18.56|
 |2|滴滴|推荐|滴滴快车|19.47|
 |3|滴滴|拼车|特价拼车|22.25-24.12|
 |4|滴滴|特价|花小猪外接版|21.04|
 |5|滴滴|特价|惊喜特价|25.96|
 |6|滴滴|快速|曹操出行|32.68|
 |7|滴滴|快速|出租车|32.74|
 |8|滴滴|快速|滴滴轻享|33.86|
 |9|滴滴|快速|滴滴特快|34.50|
 |10|滴滴|舒适|滴滴专车|59.38|
 |11|滴滴|舒适|滴滴豪华车|61.61|
 |12|滴滴|六座|六座专车|88.09|
 |13|滴滴|六座|六座豪华车|90.67|",7,快速|出租车,"[{""app"": ""飞嘀打车"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",飞嘀打车,无,无,出租车,无,无,无,出租车,出租车,FALSE,,FALSE,0,,0,0,,1.126885176,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
Qwen2.5-32B-Instruct,用阳光出行叫辆专车到白石龙地铁站D口，走最优路线。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|18.16|
 |1|滴滴|推荐|特惠快车|19.26|
 |2|滴滴|推荐|滴滴快车|20.82|
 |3|滴滴|推荐|特快出租车|23.13|
 |4|滴滴|拼车|特价拼车|18.42-19.77|
 |5|滴滴|特价|花小猪外接版|22.51|
 |6|滴滴|特价|惊喜特价|23.34|
 |7|滴滴|特价|特惠快车|28.04|
 |8|滴滴|快速|曹操出行|38.75|
 |9|滴滴|快速|出租车|39.59|
 |10|滴滴|快速|滴滴轻享|39.64|
 |11|滴滴|快速|滴滴特快|40.04|
 |12|滴滴|快速|滴滴优享|41.18|
 |13|滴滴|舒适|滴滴专车|56.64|
 |14|滴滴|六座|六座专车|80.49|
 |15|滴滴|六座|六座豪华车|82.84|","13,14",舒适|滴滴专车，六座|六座专车,"[{""app"": ""阳光出行"", ""category"": ""专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",阳光出行,无,无,专车,无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,FALSE,,FALSE,0,,0,0,,1.091514111,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
Qwen2.5-32B-Instruct,如祺出行叫辆专车到上芬地铁站，走最优路线。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|11.82|
 |1|滴滴|推荐|特惠快车|11.83|
 |2|滴滴|推荐|滴滴快车|12.32|
 |3|滴滴|推荐|特快出租车|13.82|
 |4|滴滴|拼车|特价拼车|7.97-9.63|
 |5|滴滴|特价|花小猪外接版|12.22|
 |6|滴滴|特价|惊喜特价|14.15|
 |7|滴滴|快速|曹操出行|17.74|
 |8|滴滴|快速|出租车|18.68|
 |9|滴滴|快速|滴滴轻享|19.26|
 |10|滴滴|快速|滴滴特快|20.08|
 |11|滴滴|舒适|滴滴专车|31.46|
 |12|滴滴|六座|六座专车|41.14|
 |13|滴滴|六座|六座豪华车|43.32|","11,12",舒适|滴滴专车，六座|六座专车,"[{""app"": ""如祺出行"", ""category"": ""专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",如祺出行,无,无,专车,无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,FALSE,,FALSE,0,,0,0,,1.086405993,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
Qwen2.5-32B-Instruct,用特惠快车到深圳福田中心商务区，费用控制在30元内。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|14.31|
 |1|滴滴|推荐|特惠快车|15.84|
 |2|滴滴|推荐|滴滴快车|17.05|
 |3|滴滴|拼车|特价拼车|15.19-16.40|
 |4|滴滴|拼车|极速拼车|14.69-16.33|
 |5|滴滴|特价|花小猪外接版|17.72|
 |6|滴滴|特价|惊喜特价|18.80|
 |7|滴滴|快速|曹操出行|25.62|
 |8|滴滴|快速|出租车|26.41|
 |9|滴滴|快速|滴滴轻享|27.38|
 |10|滴滴|快速|滴滴特快|27.65|
 |11|滴滴|舒适|滴滴专车|36.81|
 |12|滴滴|舒适|滴滴豪华车|36.96|
 |13|滴滴|六座|六座专车|57.32|",1,推荐|特惠快车,"[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 30, ""fast"": False}]",无,,无,特惠快车,无,无,无,特惠快车,特惠快车,TRUE,,TRUE,0,,0,30,,1.106940746,30,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
Qwen2.5-32B-Instruct,去深圳北站。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|3.90|
 |1|滴滴|推荐|特惠快车|6.54|
 |2|滴滴|推荐|滴滴快车|8.57|
 |3|滴滴|拼车|特价拼车|-0.13-1.28|
 |4|滴滴|拼车|极速拼车|2.61-4.07|
 |5|滴滴|特价|花小猪外接版|9.54|
 |6|滴滴|特价|惊喜特价|9.62|
 |7|滴滴|特价|特惠快车|9.68|
 |8|滴滴|快速|曹操出行|11.16|
 |9|滴滴|快速|出租车|14.08|
 |10|滴滴|快速|滴滴轻享|15.78|
 |11|滴滴|快速|滴滴特快|16.34|
 |12|滴滴|舒适|滴滴专车|20.36|
 |13|滴滴|六座|六座专车|26.78|
 |14|滴滴|六座|六座豪华车|29.66|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,无,,无,无,,无,FALSE,,FALSE,0,,0,0,,1.048143387,0,,,闫宸威,
Qwen2.5-32B-Instruct,用特惠快车去玄武湖情侣园，预算30以内。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|11.85|
 |1|滴滴|推荐|特惠快车|16.19|
 |2|滴滴|推荐|滴滴快车|16.58|
 |3|滴滴|拼车|特价拼车|7.33-8.49|
 |4|滴滴|拼车|极速拼车|13.81-15.02|
 |5|滴滴|特价|花小猪外接版|15.33|
 |6|滴滴|特价|惊喜特价|16.83|
 |7|滴滴|特价|特惠快车|17.66|
 |8|滴滴|快速|曹操出行|18.37|
 |9|滴滴|快速|出租车|19.29|
 |10|滴滴|快速|滴滴轻享|23.21|
 |11|滴滴|快速|滴滴特快|23.53|
 |12|滴滴|快速|滴滴优享|23.69|
 |13|滴滴|舒适|滴滴专车|30.16|
 |14|滴滴|舒适|滴滴豪华车|32.09|
 |15|滴滴|六座|六座专车|44.08|","1,7",推荐|特惠快车，特价|特惠快车,"[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 30, ""fast"": False}]",无,,无,特惠快车,无,无,无,特惠快车,特惠快车,TRUE,,TRUE,0,,0,30,,1.108726501,30,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
Qwen2.5-32B-Instruct,打个极速拼车去阅江楼景区东门，25块左右能走吗？,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|24.44|
 |1|滴滴|推荐|特惠快车|28.69|
 |2|滴滴|推荐|滴滴快车|28.98|
 |3|滴滴|拼车|特价拼车|22.20-23.35|
 |4|滴滴|特价|花小猪外接版|31.30|
 |5|滴滴|快速|曹操出行|43.42|
 |6|滴滴|快速|出租车|46.94|
 |7|滴滴|快速|滴滴轻享|48.29|
 |8|滴滴|舒适|滴滴专车|70.56|
 |9|滴滴|舒适|滴滴豪华车|73.46|
 |10|滴滴|六座|六座专车|91.15|",无,无|无,"[{""app"": ""无"", ""category"": ""极速拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 25, ""price_max"": 25, ""fast"": False}]",无,,无,极速拼车,无,无,无,无,无,TRUE,,TRUE,25,,25,25,,1.14867878,25,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
Qwen2.5-32B-Instruct,从家附近打车到市中心的万象城，预算大概50元左右。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|3.77|
 |1|滴滴|推荐|特惠快车|4.50|
 |2|滴滴|推荐|滴滴快车|4.90|
 |3|滴滴|推荐|特快出租车|4.99|
 |4|滴滴|拼车|特价拼车|5.73-6.73|
 |5|滴滴|特价|花小猪外接版|3.43|
 |6|滴滴|特价|惊喜特价|6.08|
 |7|滴滴|快速|曹操出行|8.08|
 |8|滴滴|快速|出租车|9.27|
 |9|滴滴|快速|滴滴轻享|9.85|
 |10|滴滴|快速|滴滴特快|11.15|
 |11|滴滴|舒适|滴滴专车|12.32|
 |12|滴滴|六座|六座专车|17.07|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 50, ""price_max"": 50, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,50,,50,50,,1.107738733,50,,,闫宸威,
Qwen2.5-32B-Instruct,去机场赶早班机，从北京三里屯出发，要一辆舒适点的专车。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|7.58|
 |1|滴滴|推荐|特惠快车|9.08|
 |2|滴滴|推荐|滴滴快车|9.74|
 |3|滴滴|拼车|特价拼车|2.57-3.97|
 |4|滴滴|拼车|极速拼车|8.65-9.92|
 |5|滴滴|特价|花小猪外接版|9.48|
 |6|滴滴|快速|曹操出行|13.86|
 |7|滴滴|快速|出租车|14.08|
 |8|滴滴|快速|滴滴轻享|15.08|
 |9|滴滴|快速|滴滴特快|15.18|
 |10|滴滴|舒适|滴滴专车|20.51|
 |11|滴滴|舒适|滴滴豪华车|21.17|
 |12|滴滴|六座|六座专车|24.70|",10，12,舒适|滴滴专车，六座|六座专车,"[{""app"": ""无"", ""category"": ""舒适点的专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,舒适点的专车,无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,FALSE,,FALSE,0,,0,0,,1.071871996,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
Qwen2.5-32B-Instruct,从杭州西湖边打车到萧山国际机场，希望是商务车型。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|6.66|
 |1|滴滴|推荐|特惠快车|8.00|
 |2|滴滴|推荐|滴滴快车|8.92|
 |3|滴滴|拼车|特价拼车|5.76-7.13|
 |4|滴滴|拼车|极速拼车|7.93-9.20|
 |5|滴滴|特价|花小猪外接版|8.37|
 |6|滴滴|特价|惊喜特价|9.49|
 |7|滴滴|快速|曹操出行|14.56|
 |8|滴滴|快速|出租车|14.73|
 |9|滴滴|快速|滴滴轻享|17.11|
 |10|滴滴|快速|滴滴特快|18.01|
 |11|滴滴|舒适|滴滴专车|19.82|
 |12|滴滴|舒适|滴滴豪华车|23.01|
 |13|滴滴|六座|六座专车|28.36|
 |14|滴滴|六座|六座豪华车|28.72|",无,无|无,"[{""app"": ""无"", ""category"": ""商务车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,商务车,无,无,无,,无,FALSE,,FALSE,0,,0,0,,0.985113382,0,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,用滴滴叫个特惠快车从甲秀楼到龙洞堡机场，提前十分钟到。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|17.45|
 |1|滴滴|推荐|特惠快车|17.61|
 |2|滴滴|推荐|滴滴快车|18.25|
 |3|滴滴|拼车|特价拼车|16.45-18.15|
 |4|滴滴|拼车|极速拼车|16.20-17.49|
 |5|滴滴|特价|花小猪外接版|21.42|
 |6|滴滴|特价|惊喜特价|25.44|
 |7|滴滴|快速|曹操出行|36.51|
 |8|滴滴|快速|出租车|36.54|
 |9|滴滴|快速|滴滴轻享|38.87|
 |10|滴滴|快速|滴滴特快|39.58|
 |11|滴滴|快速|滴滴优享|40.80|
 |12|滴滴|舒适|滴滴专车|47.94|
 |13|滴滴|六座|六座专车|77.91|
 |14|滴滴|六座|六座豪华车|80.97|",1,推荐|特惠快车,"[{""app"": ""滴滴"", ""category"": ""无"", ""mode"": ""特惠快车"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,无,,无,特惠快车,,特惠快车,FALSE,,FALSE,0,,0,0,,1.102429867,0,,,闫宸威,
Qwen2.5-32B-Instruct,从成都春熙路到双流机场，找辆经济型的车，不要太贵。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|28.38|
 |1|滴滴|推荐|特惠快车|30.67|
 |2|滴滴|推荐|滴滴快车|31.26|
 |3|滴滴|推荐|特快出租车|31.50|
 |4|滴滴|拼车|特价拼车|28.55-29.92|
 |5|滴滴|特价|花小猪外接版|29.30|
 |6|滴滴|特价|惊喜特价|30.34|
 |7|滴滴|快速|曹操出行|52.98|
 |8|滴滴|快速|出租车|54.07|
 |9|滴滴|快速|滴滴轻享|54.82|
 |10|滴滴|快速|滴滴特快|55.74|
 |11|滴滴|舒适|滴滴专车|83.70|
 |12|滴滴|六座|六座专车|127.03|
 |13|滴滴|六座|六座豪华车|130.30|","1,4,5,6",推荐|特惠快车，拼车|特价拼车，特价|花小猪外接版，特价|惊喜特价,"[{""app"": ""无"", ""category"": ""经济型"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,经济型,无,无,无,,无,TRUE,,TRUE,0,,0,0,,1.066679239,0,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,西安大雁塔到咸阳国际机场，需要一辆能容纳四人的舒适型轿车。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|16.11|
 |1|滴滴|推荐|特惠快车|17.33|
 |2|滴滴|推荐|滴滴快车|18.33|
 |3|滴滴|拼车|特价拼车|17.22-19.02|
 |4|滴滴|拼车|极速拼车|11.73-13.67|
 |5|滴滴|特价|花小猪外接版|19.84|
 |6|滴滴|特价|惊喜特价|21.58|
 |7|滴滴|快速|曹操出行|21.16|
 |8|滴滴|快速|出租车|22.67|
 |9|滴滴|快速|滴滴轻享|24.07|
 |10|滴滴|快速|滴滴特快|24.33|
 |11|滴滴|舒适|滴滴专车|34.29|
 |12|滴滴|六座|六座专车|53.41|",11,舒适|滴滴专车,"[{""app"": ""无"", ""category"": ""舒适型轿车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,舒适型轿车,舒适,舒适,无,,无,FALSE,,FALSE,0,,0,0,,0.987540245,0,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,从布达拉宫到贡嘎机场预约舒适型专车，价格不超过60元。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|14.72|
 |1|滴滴|推荐|特惠快车|16.02|
 |2|滴滴|推荐|滴滴快车|16.47|
 |3|滴滴|推荐|特快出租车|16.56|
 |4|滴滴|拼车|特价拼车|15.87-17.85|
 |5|滴滴|特价|花小猪外接版|15.81|
 |6|滴滴|特价|惊喜特价|18.35|
 |7|滴滴|特价|特惠快车|19.68|
 |8|滴滴|快速|曹操出行|24.47|
 |9|滴滴|快速|出租车|25.38|
 |10|滴滴|快速|滴滴轻享|26.03|
 |11|滴滴|快速|滴滴特快|26.77|
 |12|滴滴|舒适|滴滴专车|37.63|
 |13|滴滴|六座|六座专车|53.36|
 |14|滴滴|六座|六座豪华车|55.02|",12，13,"舒适|滴滴专车,六座|六座专车","[{""app"": ""滴滴"", ""category"": ""舒适型专车, 豪华车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 60, ""fast"": False}]",滴滴,,滴滴,"舒适型专车, 豪华车",无,无,无,"滴滴专车,六座专车","滴滴专车,六座专车",TRUE,,TRUE,0,,0,60,,1.242776632,60,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
Qwen2.5-32B-Instruct,青岛五四广场到流亭机场，预算控制在80元以内。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|8.62|
 |1|滴滴|推荐|特惠快车|9.76|
 |2|滴滴|推荐|滴滴快车|9.86|
 |3|滴滴|推荐|特快出租车|11.00|
 |4|滴滴|推荐|滴滴特快|12.87|
 |5|滴滴|拼车|特价拼车|13.27-14.78|
 |6|滴滴|拼车|极速拼车|14.22-15.51|
 |7|滴滴|特价|花小猪外接版|11.93|
 |8|滴滴|特价|惊喜特价|14.02|
 |9|滴滴|快速|曹操出行|21.17|
 |10|滴滴|快速|出租车|24.53|
 |11|滴滴|快速|滴滴轻享|24.61|
 |12|滴滴|舒适|滴滴专车|41.60|
 |13|滴滴|六座|六座专车|47.56|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 80, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,80,,1.053839207,80,,,闫宸威,
Qwen2.5-32B-Instruct,从厦门鼓浪屿码头到高崎机场，希望能拼车节约成本。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|23.29|
 |1|滴滴|推荐|特惠快车|23.53|
 |2|滴滴|推荐|滴滴快车|23.59|
 |3|滴滴|推荐|特快出租车|24.32|
 |4|滴滴|拼车|特价拼车|25.33-27.28|
 |5|滴滴|拼车|极速拼车|26.84-28.45|
 |6|滴滴|特价|花小猪外接版|33.20|
 |7|滴滴|特价|惊喜特价|37.49|
 |8|滴滴|快速|曹操出行|45.05|
 |9|滴滴|快速|出租车|47.47|
 |10|滴滴|快速|滴滴轻享|49.09|
 |11|滴滴|快速|滴滴特快|49.45|
 |12|滴滴|舒适|滴滴专车|58.68|
 |13|滴滴|六座|六座专车|106.77|","4,5",拼车|特价拼车，拼车|极速拼车,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,拼车,,拼车,无,,无,TRUE,,TRUE,0,,0,0,,1.066544294,0,,,闫宸威,
Qwen2.5-32B-Instruct,武汉光谷广场到天河机场，要一辆宽敞的商务车，带WiFi更好。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|26.48|
 |1|滴滴|推荐|特惠快车|26.60|
 |2|滴滴|推荐|滴滴快车|27.59|
 |3|滴滴|推荐|特快出租车|29.04|
 |4|滴滴|推荐|滴滴特快|29.76|
 |5|滴滴|拼车|特价拼车|26.73-27.90|
 |6|滴滴|拼车|极速拼车|23.28-24.33|
 |7|滴滴|特价|花小猪外接版|32.58|
 |8|滴滴|特价|惊喜特价|33.53|
 |9|滴滴|快速|曹操出行|47.70|
 |10|滴滴|快速|出租车|47.76|
 |11|滴滴|快速|滴滴轻享|48.27|
 |12|滴滴|快速|滴滴特快|50.29|
 |13|滴滴|快速|滴滴优享|50.68|
 |14|滴滴|舒适|滴滴专车|80.49|
 |15|滴滴|六座|六座专车|98.42|",无,无|无,"[{""app"": ""无"", ""category"": ""商务车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,商务车,无,无,无,,无,FALSE,,FALSE,0,,0,0,,1.016526461,0,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,南京夫子庙到禄口机场，找一辆七座的SUV，方便携带行李。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|15.49|
 |1|滴滴|推荐|特惠快车|17.29|
 |2|滴滴|推荐|滴滴快车|18.53|
 |3|滴滴|推荐|特快出租车|19.38|
 |4|滴滴|拼车|特价拼车|14.79-16.42|
 |5|滴滴|拼车|极速拼车|19.91-20.99|
 |6|滴滴|特价|花小猪外接版|17.78|
 |7|滴滴|特价|惊喜特价|23.24|
 |8|滴滴|特价|特惠快车|23.25|
 |9|滴滴|快速|曹操出行|29.05|
 |10|滴滴|快速|出租车|30.81|
 |11|滴滴|快速|滴滴轻享|32.71|
 |12|滴滴|快速|滴滴特快|33.54|
 |13|滴滴|舒适|滴滴专车|40.66|
 |14|滴滴|舒适|滴滴豪华车|41.52|
 |15|滴滴|六座|六座专车|72.79|
 |16|滴滴|六座|六座豪华车|72.90|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,无,,无,无,,无,FALSE,,FALSE,0,,0,0,,0.963956356,0,,,闫宸威,
Qwen2.5-32B-Instruct,从长沙橘子洲头到黄花机场，预算120元左右，要一辆安静的车。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|16.03|
 |1|滴滴|推荐|特惠快车|17.53|
 |2|滴滴|推荐|滴滴快车|18.91|
 |3|滴滴|拼车|特价拼车|17.15-18.99|
 |4|滴滴|特价|花小猪外接版|20.59|
 |5|滴滴|特价|惊喜特价|22.02|
 |6|滴滴|特价|特惠快车|22.28|
 |7|滴滴|快速|曹操出行|32.44|
 |8|滴滴|快速|出租车|33.87|
 |9|滴滴|快速|滴滴轻享|34.77|
 |10|滴滴|快速|滴滴特快|36.27|
 |11|滴滴|舒适|滴滴专车|43.08|
 |12|滴滴|六座|六座专车|82.39|",无,无|无,"[{""app"": ""无"", ""category"": ""安静的车"", ""mode"": ""无"", ""price"": True, ""price_min"": 120, ""price_max"": 120, ""fast"": False}]",无,,无,安静的车,无,无,无,,无,TRUE,,TRUE,120,108,108,120,132,1.21560359,132,"直接命中车大类关键字但answer中没有或错误,直接命中价格关键字但answer中没有或错误",,闫宸威,
