model,query,appname,车辆候选列表,answer,app,正确答案,app名称,category,category正确答案,车大类,mode,mode正确答案,车小类,price,正确答案.1,是否存在价格,price_min,正确答案.2,价格下限,price_max,正确答案.3,价格下限.1,think_time,问题,备注,标注人,_vehicle_pairs,_history,_query,_gt_category,_gt_mode
Qwen2.5-32B-Instruct,打车去民治地铁口，只打专车,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|16.4-25.0|
|1||特惠快车|19.5-24.5|
|2|经济型|斑马快跑|21|
|3|经济型|飞嘀打车|22|
|4|经济型|中军出行|22|
|5|经济型|中交出行|22|
|6|经济型|曹操出行|23|
|7|经济型|全民GO|23|
|8|经济型|妥妥E行|23|
|9|经济型|5U出行|24|
|10|经济型|900出行|24|
|11|经济型|及时用车|24|
|12|经济型|东潮出行|25|
|13|经济型|神州专车|25|
|14|经济型|T3出行|25|
|15|经济型|享道出行|25|
|16|经济型|首汽约车|28|
|17|经济型|如祺出行|31|
|18|经济型|聚的新出租|40|
|19|经济型|深圳出租|40|
|20|特快车|undefined|33|
|21|出租车|undefined||
|22|优享型|中交出行|25|
|23|优享型|东潮出行|27|
|24|优享型|享道出行|27|
|25|优享型|飞嘀打车|28|
|26|优享型|全民GO|28|
|27|优享型|斑马快跑|28|
|28|优享型|及时用车|29|
|29|优享型|曹操出行|29|
|30|优享型|T3出行|31|
|31|优享型|首汽约车|31|
|32|轻享专车|undefined|33-42|
|33|六座商务|undefined|58-72|
|34|豪华型|undefined|66-73|","[{""app"": ""无"", ""category"": ""专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,专车,轻享专车,轻享专车,无,神州专车,神州专车,False,,False,0,,0,0,,0,1.092935801,直接命中车大类关键字但answer中没有或错误,,顾存虹,"[{'5U出行': '24'}, {'900出行': '24'}, {'T3出行': '25'}, {'T3出行': '31'}, {'undefined': '33'}, {'undefined': '33-42'}, {'undefined': '58-72'}, {'undefined': '66-73'}, {'东潮出行': '25'}, {'东潮出行': '27'}, {'中交出行': '22'}, {'中交出行': '25'}, {'中军出行': '22'}, {'享道出行': '25'}, {'享道出行': '27'}, {'全民GO': '23'}, {'全民GO': '28'}, {'及时用车': '24'}, {'及时用车': '29'}, {'如祺出行': '31'}, {'妥妥E行': '23'}, {'斑马快跑': '21'}, {'斑马快跑': '28'}, {'曹操出行': '23'}, {'曹操出行': '29'}, {'深圳出租': '40'}, {'神州专车': '25'}, {'聚的新出租': '40'}, {'飞嘀打车': '22'}, {'飞嘀打车': '28'}, {'首汽约车': '28'}, {'首汽约车': '31'}]",,打车去民治地铁口，只打专车,轻享专车,神州专车
Qwen2.5-32B-Instruct,打车去红山地铁站，车型选择聚的新出租,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|19.9-30.0|
|1||特惠快车|24-28.5|
|2|经济型|斑马快跑|26|
|3|经济型|飞嘀打车|26|
|4|经济型|东潮出行|26|
|5|经济型|5U出行|26|
|6|经济型|900出行|27|
|7|经济型|中军出行|28|
|8|经济型|曹操出行|29|
|9|经济型|享道出行|29|
|10|经济型|全民GO|29|
|11|经济型|妥妥E行|29|
|12|经济型|中交出行|30|
|13|经济型|神州专车|30|
|14|经济型|及时用车|30|
|15|经济型|如祺出行|30|
|16|经济型|T3出行|34|
|17|经济型|首汽约车|36|
|18|经济型|聚的新出租|38|
|19|经济型|深圳出租|38|
|20|特快车|undefined|39|
|21|出租车|undefined||
|22|优享型|东潮出行|32|
|23|优享型|神州专车|32|
|24|优享型|飞嘀打车|32|
|25|优享型|曹操出行|32|
|26|优享型|中交出行|33|
|27|优享型|斑马快跑|33|
|28|优享型|享道出行|33|
|29|优享型|妥妥E行|34|
|30|优享型|全民GO|35|
|31|优享型|及时用车|36|
|32|优享型|T3出行|40|
|33|轻享专车|undefined|35-49|
|34|六座商务|undefined|70-80|
|35|豪华型|undefined|76-90|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""聚的新出租"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,无,,无,聚的新出租,,聚的新出租,False,,False,0,,0,0,,0,1.078383923,,,顾存虹,"[{'5U出行': '26'}, {'900出行': '27'}, {'T3出行': '34'}, {'T3出行': '40'}, {'undefined': '35-49'}, {'undefined': '39'}, {'undefined': '70-80'}, {'undefined': '76-90'}, {'东潮出行': '26'}, {'东潮出行': '32'}, {'中交出行': '30'}, {'中交出行': '33'}, {'中军出行': '28'}, {'享道出行': '29'}, {'享道出行': '33'}, {'全民GO': '29'}, {'全民GO': '35'}, {'及时用车': '30'}, {'及时用车': '36'}, {'如祺出行': '30'}, {'妥妥E行': '29'}, {'妥妥E行': '34'}, {'斑马快跑': '26'}, {'斑马快跑': '33'}, {'曹操出行': '29'}, {'曹操出行': '32'}, {'深圳出租': '38'}, {'神州专车': '30'}, {'神州专车': '32'}, {'聚的新出租': '38'}, {'飞嘀打车': '26'}, {'飞嘀打车': '32'}, {'首汽约车': '36'}]",,打车去红山地铁站，车型选择聚的新出租,,
Qwen2.5-32B-Instruct,打车去大梅沙滨海公园，选79元以内的车型,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|null|极速拼车|42.7|
|1|null|滴滴快车|60.3|
|2|null|宽敞好车|63.6|
|3|null|曹操出行|41.2|
|4|null|花小猪正价版|44.4|
|5|null|出租车|96.9|
|6|null|花小猪外接版|36.8|
|7|null|特惠快车|41.7|
|8|null|如祺出行|45.7|
|9|null|滴滴特快|65.9|
|10|null|滴滴轻享|70.6|
|11|null|滴滴专车|86.9|
|12|null|滴滴豪华车|238.4|
|13|null|六座专车|152.3|
|14|null|六座豪华车|388.6|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 79, ""fast"": False}]",无,,无,无,,无,无,,无,True,,True,0,,0,79,,79,1.05875349,,,顾存虹,"[{'六座专车': '152.3'}, {'六座豪华车': '388.6'}, {'出租车': '96.9'}, {'如祺出行': '45.7'}, {'宽敞好车': '63.6'}, {'曹操出行': '41.2'}, {'极速拼车': '42.7'}, {'滴滴专车': '86.9'}, {'滴滴快车': '60.3'}, {'滴滴特快': '65.9'}, {'滴滴豪华车': '238.4'}, {'滴滴轻享': '70.6'}, {'特惠快车': '41.7'}, {'花小猪外接版': '36.8'}, {'花小猪正价版': '44.4'}]",,打车去大梅沙滨海公园，选79元以内的车型,,
Qwen2.5-32B-Instruct,打车去观澜版画村，选69元以内的车型,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|27.6-44.1|
|1|推荐|滴滴快车|44.1|
|2|推荐|宽敞好车|47.5|
|3|推荐|惊喜特价|33.4|
|4|推荐|曹操出行|35.0|
|5|推荐|出租车|71.6|
|6|特价|花小猪外接版|26.6|
|7|特价|特惠快车|34.9|
|8|快速|花小猪正价版|32.4|
|9|快速|如祺出行|35.8|
|10|快速|滴滴特快|47.9|
|11|快速|滴滴轻享|52.3|
|12|舒适|滴滴专车|69.5|
|13|舒适|滴滴豪华车|166.1|
|14|六座|六座专车|111.4|
|15|六座|六座豪华车|309.3|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 69, ""fast"": False}]",无,,无,无,,无,无,,无,True,,True,0,,0,69,,69,1.057450771,,,顾存虹,"[{'六座专车': '111.4'}, {'六座豪华车': '309.3'}, {'出租车': '71.6'}, {'如祺出行': '35.8'}, {'宽敞好车': '47.5'}, {'惊喜特价': '33.4'}, {'曹操出行': '35.0'}, {'极速拼车': '27.6-44.1'}, {'滴滴专车': '69.5'}, {'滴滴快车': '44.1'}, {'滴滴特快': '47.9'}, {'滴滴豪华车': '166.1'}, {'滴滴轻享': '52.3'}, {'特惠快车': '34.9'}, {'花小猪外接版': '26.6'}, {'花小猪正价版': '32.4'}]",,打车去观澜版画村，选69元以内的车型,,
Qwen2.5-32B-Instruct,打车去福田CBD，选30元以内的车型,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|6.6-7.3|
|1|推荐|滴滴快车|7.4|
|2|推荐|宽敞好车|9.7|
|3|推荐|花小猪正价版|5.7|
|4|推荐|特惠快车|7.0|
|5|推荐|曹操出行|9.2|
|6|特价|花小猪外接版|5.4|
|7|快速|滴滴特快|7.9|
|8|快速|如祺出行|8.4|
|9|快速|出租车|9.9|
|10|快速|滴滴轻享|15.6|
|11|舒适|滴滴专车|14.9|
|12|舒适|滴滴豪华车|66.0|
|13|六座|六座专车|29.8|
|14|六座|六座豪华车|151.2|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 30, ""fast"": False}]",无,,无,无,,无,无,,无,True,,True,0,,0,30,,30,1.066176176,,,顾存虹,"[{'六座专车': '29.8'}, {'六座豪华车': '151.2'}, {'出租车': '9.9'}, {'如祺出行': '8.4'}, {'宽敞好车': '9.7'}, {'曹操出行': '9.2'}, {'极速拼车': '6.6-7.3'}, {'滴滴专车': '14.9'}, {'滴滴快车': '7.4'}, {'滴滴特快': '7.9'}, {'滴滴豪华车': '66.0'}, {'滴滴轻享': '15.6'}, {'特惠快车': '7.0'}, {'花小猪外接版': '5.4'}, {'花小猪正价版': '5.7'}]",,打车去福田CBD，选30元以内的车型,,
Qwen2.5-32B-Instruct,打车从动物园到国际会展中心，选98元以内的车型,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|14.5-18.4|
|1|推荐|滴滴快车|18.4|
|2|推荐|宽敞好车|20.7|
|3|推荐|曹操出行|13.9|
|4|推荐|特惠快车|16.7|
|5|推荐|出租车|30.9|
|6|特价|花小猪外接版|10.1|
|7|快速|花小猪正价版|12.6|
|8|快速|如祺出行|14.4|
|9|快速|滴滴特快|20.9|
|10|快速|滴滴轻享|27.4|
|11|舒适|滴滴专车|30.5|
|12|舒适|滴滴豪华车|90.5|
|13|六座|六座专车|57.6|
|14|六座|六座豪华车|199.4|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 98, ""fast"": False}]",无,,无,无,,无,无,,无,True,,True,0,,0,98,,98,1.086508989,,,顾存虹,"[{'六座专车': '57.6'}, {'六座豪华车': '199.4'}, {'出租车': '30.9'}, {'如祺出行': '14.4'}, {'宽敞好车': '20.7'}, {'曹操出行': '13.9'}, {'极速拼车': '14.5-18.4'}, {'滴滴专车': '30.5'}, {'滴滴快车': '18.4'}, {'滴滴特快': '20.9'}, {'滴滴豪华车': '90.5'}, {'滴滴轻享': '27.4'}, {'特惠快车': '16.7'}, {'花小猪外接版': '10.1'}, {'花小猪正价版': '12.6'}]",,打车从动物园到国际会展中心，选98元以内的车型,,
Qwen2.5-32B-Instruct,打车去深圳东站，只打舒适车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|19.4-28.0|
|1|推荐|滴滴快车|28.0|
|2|推荐|宽敞好车|30.2|
|3|推荐|特惠快车|22.6|
|4|特价|花小猪外接版|15.9|
|5|特价|惊喜特价|21.6|
|6|快速|曹操出行|19.7|
|7|快速|花小猪正价版|20.1|
|8|快速|如祺出行|28.1|
|9|快速|滴滴特快|30.9|
|10|快速|滴滴轻享|36.7|
|11|快速|出租车|39.8|
|12|舒适|滴滴专车|37.6|
|13|舒适|滴滴豪华车|104.7|
|14|六座|六座专车|63.2|
|15|六座|六座豪华车|195.2|","[{""app"": ""无"", ""category"": ""舒适车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,舒适车,舒适,舒适,无,,无,False,,False,0,,0,0,,0,1.048181772,直接命中车大类关键字但answer中没有或错误,,顾存虹,"[{'六座专车': '63.2'}, {'六座豪华车': '195.2'}, {'出租车': '39.8'}, {'如祺出行': '28.1'}, {'宽敞好车': '30.2'}, {'惊喜特价': '21.6'}, {'曹操出行': '19.7'}, {'极速拼车': '19.4-28.0'}, {'滴滴专车': '37.6'}, {'滴滴快车': '28.0'}, {'滴滴特快': '30.9'}, {'滴滴豪华车': '104.7'}, {'滴滴轻享': '36.7'}, {'特惠快车': '22.6'}, {'花小猪外接版': '15.9'}, {'花小猪正价版': '20.1'}]",,打车去深圳东站，只打舒适车,舒适,
Qwen2.5-32B-Instruct,打车去梅村，选择快速车和舒适车型,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|5.7-6.4|
|1|推荐|滴滴快车|6.4|
|2|推荐|宽敞好车|8.7|
|3|推荐|花小猪正价版|5.5|
|4|推荐|特惠快车|6.3|
|5|推荐|曹操出行|7.8|
|6|特价|花小猪外接版|5.3|
|7|快速|出租车|6.2|
|8|快速|滴滴特快|6.9|
|9|快速|如祺出行|7.1|
|10|快速|滴滴轻享|13.6|
|11|舒适|滴滴专车|11.4|
|12|舒适|滴滴豪华车|68.6|
|13|六座|六座专车|20.0|
|14|六座|六座豪华车|151.2|","[{""app"": ""无"", ""category"": ""快速车, 舒适车型"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"快速车, 舒适车型","快速,舒适","快速,舒适",无,"滴滴快车,特惠快车","滴滴快车,特惠快车",False,,False,0,,0,0,,0,1.151401281,直接命中车大类关键字但answer中没有或错误,,顾存虹,"[{'六座专车': '20.0'}, {'六座豪华车': '151.2'}, {'出租车': '6.2'}, {'如祺出行': '7.1'}, {'宽敞好车': '8.7'}, {'曹操出行': '7.8'}, {'极速拼车': '5.7-6.4'}, {'滴滴专车': '11.4'}, {'滴滴快车': '6.4'}, {'滴滴特快': '6.9'}, {'滴滴豪华车': '68.6'}, {'滴滴轻享': '13.6'}, {'特惠快车': '6.3'}, {'花小猪外接版': '5.3'}, {'花小猪正价版': '5.5'}]",,打车去梅村，选择快速车和舒适车型,"快速,舒适","滴滴快车,特惠快车"
Qwen2.5-32B-Instruct,打车去先科花园，勾选快速车、特价车、舒适车型,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|5.7-6.4|
|1|推荐|滴滴快车|6.4|
|2|推荐|宽敞好车|8.7|
|3|推荐|出租车|5.0|
|4|推荐|特惠快车|6.3|
|5|推荐|曹操出行|7.8|
|6|特价|花小猪外接版|6.6|
|7|快速|滴滴特快|6.9|
|8|快速|花小猪正价版|7.0|
|9|快速|如祺出行|7.2|
|10|快速|滴滴轻享|14.4|
|11|舒适|滴滴专车|10.8|
|12|舒适|滴滴豪华车|68.6|
|13|六座|六座专车|15.9|
|14|六座|六座豪华车|151.2|","[{""app"": ""无"", ""category"": ""快速车, 特价车, 舒适车型"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"快速车, 特价车, 舒适车型","特价,快速,舒适","特价,快速,舒适",无,"滴滴快车,特惠快车","滴滴快车,特惠快车",False,,False,0,,0,0,,0,1.268655062,直接命中车大类关键字但answer中没有或错误,,顾存虹,"[{'六座专车': '15.9'}, {'六座豪华车': '151.2'}, {'出租车': '5.0'}, {'如祺出行': '7.2'}, {'宽敞好车': '8.7'}, {'曹操出行': '7.8'}, {'极速拼车': '5.7-6.4'}, {'滴滴专车': '10.8'}, {'滴滴快车': '6.4'}, {'滴滴特快': '6.9'}, {'滴滴豪华车': '68.6'}, {'滴滴轻享': '14.4'}, {'特惠快车': '6.3'}, {'花小猪外接版': '6.6'}, {'花小猪正价版': '7.0'}]",,打车去先科花园，勾选快速车、特价车、舒适车型,"特价,快速,舒适","滴滴快车,特惠快车"
Qwen2.5-32B-Instruct,打车去深圳会展中心，车型选择滴滴特快,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|14.7-18.7|
|1|推荐|滴滴快车|18.7|
|2|推荐|宽敞好车|21.0|
|3|推荐|曹操出行|13.5|
|4|推荐|特惠快车|16.4|
|5|推荐|出租车|22.2|
|6|特价|花小猪外接版|9.8|
|7|快速|花小猪正价版|11.4|
|8|快速|如祺出行|17.0|
|9|快速|滴滴特快|20.9|
|10|快速|滴滴轻享|29.7|
|11|舒适|滴滴专车|29.2|
|12|舒适|滴滴豪华车|92.1|
|13|六座|六座专车|48.9|
|14|六座|六座豪华车|216.1|","[{""app"": ""滴滴"", ""category"": ""特快"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,特快,快速,快速,无,"滴滴快车,特惠快车","滴滴快车,特惠快车",False,,False,0,,0,0,,0,1.060314894,直接命中车大类关键字但answer中没有或错误,,顾存虹,"[{'六座专车': '48.9'}, {'六座豪华车': '216.1'}, {'出租车': '22.2'}, {'如祺出行': '17.0'}, {'宽敞好车': '21.0'}, {'曹操出行': '13.5'}, {'极速拼车': '14.7-18.7'}, {'滴滴专车': '29.2'}, {'滴滴快车': '18.7'}, {'滴滴特快': '20.9'}, {'滴滴豪华车': '92.1'}, {'滴滴轻享': '29.7'}, {'特惠快车': '16.4'}, {'花小猪外接版': '9.8'}, {'花小猪正价版': '11.4'}]",,打车去深圳会展中心，车型选择滴滴特快,快速,"滴滴快车,特惠快车"
Qwen2.5-32B-Instruct,打车去梅林关地铁站，选择滴滴豪华车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|9.2-10.6|
|1|推荐|滴滴快车|10.6|
|2|推荐|宽敞好车|12.9|
|3|推荐|花小猪正价版|8.1|
|4|推荐|特惠快车|9.7|
|5|推荐|曹操出行|9.9|
|6|特价|花小猪外接版|7.6|
|7|快速|如祺出行|11.1|
|8|快速|出租车|12.2|
|9|快速|滴滴特快|12.9|
|10|快速|滴滴轻享|19.4|
|11|舒适|滴滴专车|18.9|
|12|舒适|滴滴豪华车|87.7|
|13|六座|六座专车|34.7|
|14|六座|六座豪华车|187.2|","[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,豪华车,无,无,无,"滴滴豪华车,六座豪华车","滴滴豪华车,六座豪华车",False,,False,0,,0,0,,0,0.980324268,直接命中车小类关键字但answer中没有或错误,,顾存虹,"[{'六座专车': '34.7'}, {'六座豪华车': '187.2'}, {'出租车': '12.2'}, {'如祺出行': '11.1'}, {'宽敞好车': '12.9'}, {'曹操出行': '9.9'}, {'极速拼车': '9.2-10.6'}, {'滴滴专车': '18.9'}, {'滴滴快车': '10.6'}, {'滴滴特快': '12.9'}, {'滴滴豪华车': '87.7'}, {'滴滴轻享': '19.4'}, {'特惠快车': '9.7'}, {'花小猪外接版': '7.6'}, {'花小猪正价版': '8.1'}]",,打车去梅林关地铁站，选择滴滴豪华车,无,"滴滴豪华车,六座豪华车"
Qwen2.5-32B-Instruct,打车去上芬地铁站，选择滴滴快车和滴滴特快,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|21.4-31.9|
|1|推荐|滴滴快车|31.9|
|2|推荐|宽敞好车|34.2|
|3|推荐|如祺出行|26.1|
|4|推荐|特惠快车|28.1|
|5|推荐|出租车|37.0|
|6|特价|花小猪外接版|19.2|
|7|特价|惊喜特价|27.0|
|8|快速|花小猪正价版|22.1|
|9|快速|曹操出行|24.5|
|10|快速|滴滴特快|34.9|
|11|快速|滴滴轻享|40.5|
|12|舒适|滴滴专车|46.4|
|13|舒适|滴滴豪华车|113.3|
|14|六座|六座专车|61.0|
|15|六座|六座豪华车|223.4|","[{""app"": ""滴滴"", ""category"": ""快车, 特快"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,"快车, 特快",快速,快速,无,"滴滴快车,特惠快车","滴滴快车,特惠快车",False,,False,0,,0,0,,0,1.136585236,直接命中车大类关键字但answer中没有或错误,,顾存虹,"[{'六座专车': '61.0'}, {'六座豪华车': '223.4'}, {'出租车': '37.0'}, {'如祺出行': '26.1'}, {'宽敞好车': '34.2'}, {'惊喜特价': '27.0'}, {'曹操出行': '24.5'}, {'极速拼车': '21.4-31.9'}, {'滴滴专车': '46.4'}, {'滴滴快车': '31.9'}, {'滴滴特快': '34.9'}, {'滴滴豪华车': '113.3'}, {'滴滴轻享': '40.5'}, {'特惠快车': '28.1'}, {'花小猪外接版': '19.2'}, {'花小猪正价版': '22.1'}]",,打车去上芬地铁站，选择滴滴快车和滴滴特快,快速,"滴滴快车,特惠快车"
Qwen2.5-32B-Instruct,打车去深圳会展中心，打快速车和六座专车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|14.5-18.4|
|1|推荐|滴滴快车|18.4|
|2|推荐|宽敞好车|20.7|
|3|推荐|曹操出行|12.7|
|4|推荐|特惠快车|16.7|
|5|推荐|如祺出行|17.6|
|6|特价|花小猪外接版|9.7|
|7|快速|花小猪正价版|10.7|
|8|快速|滴滴特快|19.9|
|9|快速|出租车|21.6|
|10|快速|滴滴轻享|29.4|
|11|舒适|滴滴专车|26.5|
|12|舒适|滴滴豪华车|91.1|
|13|六座|六座专车|46.2|
|14|六座|六座豪华车|214.3|","[{""app"": ""无"", ""category"": ""快速车, 六座专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"快速车, 六座专车",快速,快速,无,"滴滴快车,特惠快车,六座专车","滴滴快车,特惠快车,六座专车",False,,False,0,,0,0,,0,1.166912079,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,顾存虹,"[{'六座专车': '46.2'}, {'六座豪华车': '214.3'}, {'出租车': '21.6'}, {'如祺出行': '17.6'}, {'宽敞好车': '20.7'}, {'曹操出行': '12.7'}, {'极速拼车': '14.5-18.4'}, {'滴滴专车': '26.5'}, {'滴滴快车': '18.4'}, {'滴滴特快': '19.9'}, {'滴滴豪华车': '91.1'}, {'滴滴轻享': '29.4'}, {'特惠快车': '16.7'}, {'花小猪外接版': '9.7'}, {'花小猪正价版': '10.7'}]",,打车去深圳会展中心，打快速车和六座专车,快速,"滴滴快车,特惠快车,六座专车"
