category,app_name,instruction_template,final_query,is_train,available_tools
订单,淘宝,在淘宝中查看退款/售后,淘宝网的退款页面在哪里？找不到啊！,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,淘宝,在淘宝中查看退款/售后,YoYo，快带我进入淘宝的售后服务界面。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,淘宝,在淘宝中搜索<搜索内容>订单,帮我查一下淘宝里我买的保温杯订单。,1,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,淘宝,在淘宝中搜索<搜索内容>订单,YoYo，我在淘宝商城里买过手机壳吗？,0,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,淘宝,在淘宝中搜索<搜索内容>订单,我想在淘宝找一下我买的牛仔裤的订单。,1,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,淘宝,在淘宝中搜索<搜索内容>订单,朋友跟我要牛仔裤链接，打开淘宝帮我搜一下这个订单的信息。,0,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,淘宝,在淘宝中搜索<搜索内容>订单,帮我在淘宝上查一下运动水壶的订单。,0,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,天猫,在天猫中查看待付款订单,我在天猫商城里有待付款的订单吗？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待付款订单,YOYO，帮我查一下天猫待付款的订单列表。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待付款订单,快点打开天猫商城，我要看未支付的订单！,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待付款订单,天猫里的待付款订单在哪里查看啊？,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待付款订单,YOYO，我想在天猫网中找到我的待付款项，能帮我吗？,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待发货订单,天猫里的待发货订单在哪看啊？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待发货订单,YOYO，帮我查一下天猫商城的待发货订单。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待发货订单,快点教我怎么在天猫找到待发货的订单！,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待发货订单,我想在天猫查看待发货的订单，该怎么操作？,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待发货订单,YoYo，我在天猫商城有好几个待发货的订单，能帮我查一下吗？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待收货订单,天猫里的待收货订单在哪看啊？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待收货订单,YOYO，帮我查一下天猫商城的待收货订单。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待收货订单,我想在天猫商城查看待收货的订单信息，怎么操作？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待收货订单,快帮我打开天猫APP里的待收货订单页面！,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待收货订单,天猫上的待收货订单在哪里找？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看退款和售后订单,天猫里的退款和售后订单在哪里看？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看退款和售后订单,YOYO，帮我查一下天猫商城的售后订单。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看退款和售后订单,快点教我怎么在天猫查看退货进度！,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看退款和售后订单,我想看看我在天猫买的那双鞋有没有售后记录。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看退款和售后订单,天猫商城的退款订单怎么找？给我指个路啊。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看全部订单,我想在天猫商城里查看我所有的订单。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看全部订单,YOYO，帮我查一下我在天猫的全部订单信息。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看全部订单,天猫商城里的我的订单页面在哪里？,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看全部订单,YOYO，我想查看我在天猫的所有购物记录，应该怎么做？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看全部订单,天猫商城的订单记录在哪？我想看看我买过的东西。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待评价订单,我在天猫商城里怎么找不到我的待评价订单？,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待评价订单,帮我查一下天猫里面的待评价订单都有啥。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待评价订单,天猫上的订单都好久了，我还有哪些没评价的商品？,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待评价订单,有没有办法在天猫商城快速找到所有待评价的订单？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中查看待评价订单,天猫待评价订单在哪里看？教教我操作步骤呗。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,天猫,在天猫中搜索<搜索内容>订单,查一下我在天猫买过的防晒衣订单，现在就查！,1,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,天猫,在天猫中搜索<搜索内容>订单,天猫商城里有没有防晒衣的订单？YOYO你帮我看看。,0,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,天猫,在天猫中搜索<搜索内容>订单,喂YOYO，去天猫商城帮我找到最近那笔买书的订单。,1,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,天猫,在天猫中搜索<搜索内容>订单,能帮我查一下最近三天在天猫下的盲盒订单吗？,0,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,天猫,在天猫中搜索<搜索内容>订单,帮我去天猫商城查一下我的洗发水订单，看一下花了多少钱,0,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,唯品会,在唯品会中查看已取消的待付款订单,我想在唯品会上看看之前取消的待付款订单在哪能找到？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看已取消的待付款订单,YOYO，帮我查一下唯品会里那些已经取消的没付款的订单信息。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看已取消的待付款订单,唯品会APP里怎么查看我之前取消的待支付订单啊？,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看已取消的待付款订单,YOYO，能不能带我去唯品会里找找那些我取消掉的未付款订单？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看已取消的待付款订单,带我在唯品会里面浏览一下我之前取消的待付款订单记录。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看已完成的待付款订单,我在唯品会有一个已完成的待付款订单，能帮我找一下吗？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看已完成的待付款订单,唯品会上我有没有已完成的待付款的订单，快帮我看看！,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看已完成的待付款订单,YOYO，请帮我查找唯品会上已完成但还未付款的订单。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看已完成的待付款订单,唯品会里面的已完成的待付款订单在哪查看？麻烦你教我一下。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看已完成的待付款订单,查一下我在唯品会的已完成的待付款订单,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待付款订单,唯品会里的待付款订单在哪查看啊？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待付款订单,YOYO，帮我查一下唯品会的待付款订单。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待付款订单,快点开唯品会，给我看看待付款的页面。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待付款订单,我想在唯品会上找到我的待付款订单，能帮我吗？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待付款订单,唯品会APP里怎么找不到待付款的选项？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待评价订单,YoYo，快帮我查一下我在唯品会的待评价订单都有啥。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待评价订单,我想在唯品会上看看我还有哪些订单还没评价，能帮我吗？,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待评价订单,唯品会里面的待评价订单在哪看？教教我。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待评价订单,YoYo，我好像有些订单在唯品会上还没来得及评价，有办法查看吗？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待评价订单,请帮我打开唯品会，查看待评价的订单列表。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待收货订单,我想在唯品会上查看我待收货的订单。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待收货订单,YOYO，帮我查一下我在唯品会的待收货订单有哪些。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待收货订单,唯品会的待收货订单在哪看啊？,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待收货订单,YOYO，我在唯品会的待收货状态怎么查不到？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看待收货订单,请带我查看唯品会上我目前待收货的订单信息。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看全部订单,我在唯品会上的订单在哪里查看？,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看全部订单,YOYO，帮我查一下唯品会里的所有订单。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看全部订单,唯品会的全部订单信息怎么找啊？,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看全部订单,快点打开唯品会，让我看看我的订单列表！,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看全部订单,YoYo助手，我想在唯品会里浏览所有订单，请帮我处理一下。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看退换售后页面,我想看看唯品会的退换货流程，你能帮我查一下吗？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看退换售后页面,YoYo，在唯品会买东西后怎么申请售后服务啊？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看退换售后页面,带我去唯品会的售后页面看看。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看退换售后页面,唯品会的退换政策是怎样的？给我讲讲呗！,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中查看退换售后页面,YoYo助手，快帮我找到唯品会的退换货入口。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,唯品会,在唯品会中搜索<搜索内容>订单,我在唯品会上怎么找不到我的水杯的订单？,0,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,唯品会,在唯品会中搜索<搜索内容>订单,YoYo，帮我查一下唯品会里的防晒衣的订单。,1,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,唯品会,在唯品会中搜索<搜索内容>订单,唯品会的订单里有我之前看过的保温杯吗？,0,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,唯品会,在唯品会中搜索<搜索内容>订单,快帮我看看唯品会有没有一个裙子的订单记录。,0,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,唯品会,在唯品会中搜索<搜索内容>订单,唯品会上有没有一个防晒帽的订单记录？,1,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,唯品会,在唯品会中搜索<搜索内容>退换售后订单,在唯品会上怎么查我之前连衣裙的退换货的订单？,0,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,唯品会,在唯品会中搜索<搜索内容>退换售后订单,YOYO，帮我搜索一下我在唯品会的防晒衣的售后退换记录。,1,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,唯品会,在唯品会中搜索<搜索内容>退换售后订单,我想看看唯品会里之前的一个显卡的退换货订单，能帮我找找吗？,0,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,唯品会,在唯品会中搜索<搜索内容>退换售后订单,唯品会APP里退换售后订单在哪里能找到啊？我想找一下我的蓝牙耳机的退换货订单,0,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,唯品会,在唯品会中搜索<搜索内容>退换售后订单,YOYO，快帮我查一下唯品会的蓝牙键盘的退换货订单！,1,"[{""name"": ""search_order(app, search_info, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
订单,闲鱼,在闲鱼中查看我发布的商品,我想看看我在闲鱼市场发布的所有商品。,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的商品,YOYO，能帮我打开咸鱼上我发布的宝贝吗？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的商品,在闲鱼二手里找一下我刚才发布的那件商品？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的商品,YOYO快帮我查一下我在闲鱼发布的二手书,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的商品,喂，YOYO，我现在想看一下我在闲鱼市场发布的商品，能操作吗？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的在卖商品,我想看看我在闲鱼上发布的所有在卖的东西，你能帮我查一下吗？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的在卖商品,YOYO，快帮我打开闲鱼市场，我要查看我正在卖的商品。,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的在卖商品,在闲鱼二手平台上，看一下我发布的正在售卖的商品？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的在卖商品,闲鱼里的我发布的在卖的商品怎么看,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的在卖商品,YOYO，看一下我在闲鱼有几件正在卖的商品,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的草稿,我想看看我在闲鱼二手里发布的草稿。,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的草稿,YOYO，帮我打开咸鱼，查看我保存的草稿。,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的草稿,闲鱼市场里能查看我之前发过的闲置草稿吗？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的草稿,请在闲鱼中找到我发布的草稿内容。,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我发布的草稿,YOYO，我在闲鱼上有些草稿需要修改，你能帮我找到吗？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我已下架的商品,我想看看我在闲鱼上已经下架的那些商品，你能帮我找找吗？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我已下架的商品,YOYO，帮我查一下我在闲鱼二手平台上有哪些商品已经被下架了。,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我已下架的商品,快点告诉我，在咸鱼里怎么查看我之前下架的东西？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我已下架的商品,能不能在闲鱼市场里调出我曾经发布但现在已经下架的商品列表？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我已下架的商品,我从闲鱼APP里哪里能看到自己以前下架的宝贝啊？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的商品,我想看看我在闲鱼上发布的卖出商品记录。,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的商品,YOYO，帮我查一下我在咸鱼的卖出订单。,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的商品,怎么在闲鱼二手查看我最近卖出的物品？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的商品,闲鱼市场里有没有显示我最近成功卖出的订单？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的商品,YOYO，我在闲鱼账号里找不到我的卖出记录了，你能帮我找一下吗？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的全部商品,我想在闲鱼市场里查看我卖出的所有商品。,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的全部商品,YoYo，帮我查一下我在闲鱼上卖过的所有东西。,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
