query,可选车型组合,模型输出车型组合,正确车型组合,prec,rec,f1,proper
高德预约一辆豪华车到上海外滩,"[{'优享型': '斑马快跑'}, {'经济型': '腾飞出行'}, {'出租车': 'undefined'}, {'经济型': '及时用车'}, {'六座商务': 'undefined'}, {'优享型': 'AA出行'}, {'优享型': '星徽出行'}, {'优享型': '环旅出行'}, {'优享型': '享道出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'优享型': '妥妥E行'}, {'经济型': '东潮出行'}, {'经济型': '北京新出租'}, {'优享型': 'T3出行'}, {'品质专车': 'undefined'}, {'经济型': '飞嘀打车'}, {'豪华型': 'undefined'}, {'经济型': '旗妙出行'}, {'经济型': '聚的新出租'}, {'': '特惠快车'}, {'经济型': '900出行'}, {'优享型': '风韵出行'}, {'经济型': '星徽出行'}, {'经济型': 'AA出行'}, {'经济型': '365约车'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'经济型': '神州专车'}, {'经济型': '中交出行'}, {'经济型': 'T3出行'}]",[{'豪华型': 'undefined'}],[{'豪华型': 'undefined'}],1.0,1.0,1.0,1
武汉黄鹤楼到天河机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'舒适': '滴滴专车'}, {'推荐': '花小猪正价版'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴豪华车'}],[{'舒适': '滴滴豪华车'}],1.0,1.0,1.0,1
天津古文化街到天津站,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]","[{'快速': '曹操出行'}, {'快速': '出租车'}, {'快速': '滴滴轻享'}, {'快速': '滴滴特快'}]","[{'快速': '曹操出行'}, {'快速': '出租车'}, {'快速': '滴滴轻享'}, {'快速': '滴滴特快'}]",1.0,1.0,1.0,1
昆明滇池边打车到长水机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'六座': '六座豪华车'}, {'快速': '滴滴特快'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
哈尔滨中央大街到太平国际机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴专车'}],[{'舒适': '滴滴专车'}],1.0,1.0,1.0,1
太原迎泽公园到武宿机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
南宁青秀山到吴圩机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
福州三坊七巷到火车南站,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'推荐': '滴滴特快'}, {'特价': '花小猪外接版'}, {'拼车': '特价拼车'}, {'快速': '出租车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
济南趵突泉到遥墙机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'舒适': '滴滴专车'}, {'推荐': '花小猪正价版'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
宁波天一广场到栎社机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'舒适': '滴滴专车'}, {'推荐': '花小猪正价版'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴豪华车'}],[{'舒适': '滴滴豪华车'}],1.0,1.0,1.0,1
呼和浩特大召寺到白塔机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
银川鼓楼到河东机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
从北京国贸打车到首都国际机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
帮我找辆拼车,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'推荐': '滴滴特快'}, {'特价': '花小猪外接版'}, {'拼车': '特价拼车'}, {'快速': '出租车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
高德打辆六座专车从长沙黄花机场到溁湾镇,"[{'优享型': '斑马快跑'}, {'优享型': '首汽约车'}, {'经济型': '北京的士'}, {'经济型': '5U出行'}, {'出租车': 'undefined'}, {'优享型': '全民GO'}, {'优享型': '旗妙出行'}, {'经济型': '及时用车'}, {'经济型': '中军出行'}, {'六座商务': 'undefined'}, {'经济型': '阳光出行'}, {'': '极速拼车'}, {'优享型': '妥妥E行'}, {'优享型': '中交出行'}, {'优享型': '神州专车'}, {'品质专车': 'undefined'}, {'优享型': '腾飞出行'}, {'经济型': '旗妙出行'}, {'豪华型': 'undefined'}, {'经济型': '全民GO'}, {'': '特惠快车'}, {'经济型': '900出行'}, {'经济型': '星徽出行'}, {'经济型': 'AA出行'}, {'优享型': '及时用车'}, {'经济型': '365约车'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'经济型': '曹操出行'}, {'优享型': '阳光出行'}, {'经济型': '神州专车'}, {'优享型': '东潮出行'}]",[],[],1.0,1.0,1.0,1
西安钟楼到兵马俑景区,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'六座': '六座豪华车'}, {'快速': '滴滴特快'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴专车'}],[{'舒适': '滴滴专车'}],1.0,1.0,1.0,1
从深圳湾口岸到福田高铁站,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]","[{'快速': '曹操出行'}, {'快速': '出租车'}, {'快速': '滴滴优享'}, {'快速': '滴滴轻享'}, {'快速': '滴滴特快'}]","[{'快速': '曹操出行'}, {'快速': '出租车'}, {'快速': '滴滴优享'}, {'快速': '滴滴轻享'}, {'快速': '滴滴特快'}]",1.0,1.0,1.0,1
帮我安排一辆拼车,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'快速': '滴滴特快'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]","[{'拼车': '特价拼车'}, {'拼车': '极速拼车'}]",[],0.0,0.0,0.0,0
南京新街口到禄口机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
重庆洪崖洞到江北机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'推荐': '滴滴特快'}, {'特价': '花小猪外接版'}, {'拼车': '特价拼车'}, {'快速': '出租车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴专车'}],[{'舒适': '滴滴专车'}],1.0,1.0,1.0,1
厦门鼓浪屿码头到高崎机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
青岛五四广场到流亭机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]","[{'快速': '曹操出行'}, {'快速': '出租车'}, {'快速': '滴滴轻享'}, {'快速': '滴滴特快'}]","[{'快速': '曹操出行'}, {'快速': '出租车'}, {'快速': '滴滴轻享'}, {'快速': '滴滴特快'}]",1.0,1.0,1.0,1
郑州东站到少林寺,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'舒适': '滴滴专车'}, {'推荐': '花小猪正价版'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴专车'}],[{'舒适': '滴滴专车'}],1.0,1.0,1.0,1
长沙橘子洲头到黄花机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
从成都春熙路到双流机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
西安钟楼到咸阳国际机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
用高德叫辆六座专车去南京市政府,"[{'优享型': '首汽约车'}, {'经济型': '北京的士'}, {'出租车': 'undefined'}, {'优享型': '全民GO'}, {'经济型': '及时用车'}, {'六座商务': 'undefined'}, {'优享型': '星徽出行'}, {'': '极速拼车'}, {'优享型': '妥妥E行'}, {'经济型': '东潮出行'}, {'优享型': '中交出行'}, {'经济型': '北京新出租'}, {'优享型': '神州专车'}, {'经济型': '首汽约车'}, {'经济型': '斑马快跑'}, {'品质专车': 'undefined'}, {'经济型': '飞嘀打车'}, {'优享型': '腾飞出行'}, {'经济型': '旗妙出行'}, {'豪华型': 'undefined'}, {'经济型': '全民GO'}, {'': '特惠快车'}, {'经济型': '星徽出行'}, {'经济型': '享道出行'}, {'经济型': 'AA出行'}, {'优享型': '及时用车'}, {'经济型': '365约车'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'经济型': '曹操出行'}, {'优享型': '阳光出行'}, {'经济型': '神州专车'}, {'优享型': '东潮出行'}, {'经济型': '深圳出租'}, {'经济型': 'T3出行'}]",[],[],1.0,1.0,1.0,1
重庆洪崖洞到江北机场,"[{'经济型': '腾飞出行'}, {'经济型': '如祺出行'}, {'经济型': '5U出行'}, {'出租车': 'undefined'}, {'经济型': '及时用车'}, {'经济型': '中军出行'}, {'六座商务': 'undefined'}, {'优享型': '星徽出行'}, {'优享型': '环旅出行'}, {'优享型': '享道出行'}, {'经济型': '阳光出行'}, {'': '极速拼车'}, {'优享型': '妥妥E行'}, {'优享型': '神州专车'}, {'优享型': 'T3出行'}, {'经济型': '首汽约车'}, {'品质专车': 'undefined'}, {'经济型': '飞嘀打车'}, {'豪华型': 'undefined'}, {'经济型': '旗妙出行'}, {'经济型': '聚的新出租'}, {'': '特惠快车'}, {'经济型': '900出行'}, {'优享型': '风韵出行'}, {'经济型': '星徽出行'}, {'经济型': '享道出行'}, {'经济型': 'AA出行'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'经济型': '曹操出行'}, {'经济型': '妥妥E行'}, {'经济型': '中交出行'}, {'经济型': '深圳出租'}]",[],[],1.0,1.0,1.0,1
太原柳巷到武宿机场,"[{'经济型': '腾飞出行'}, {'经济型': '如祺出行'}, {'经济型': '5U出行'}, {'出租车': 'undefined'}, {'经济型': '及时用车'}, {'经济型': '中军出行'}, {'六座商务': 'undefined'}, {'优享型': '星徽出行'}, {'优享型': '环旅出行'}, {'优享型': '享道出行'}, {'经济型': '阳光出行'}, {'': '极速拼车'}, {'优享型': '妥妥E行'}, {'优享型': '神州专车'}, {'优享型': 'T3出行'}, {'经济型': '首汽约车'}, {'品质专车': 'undefined'}, {'经济型': '飞嘀打车'}, {'豪华型': 'undefined'}, {'经济型': '旗妙出行'}, {'经济型': '聚的新出租'}, {'': '特惠快车'}, {'经济型': '900出行'}, {'优享型': '风韵出行'}, {'经济型': '星徽出行'}, {'经济型': '享道出行'}, {'经济型': 'AA出行'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'经济型': '曹操出行'}, {'经济型': '妥妥E行'}, {'经济型': '中交出行'}, {'经济型': '深圳出租'}]",[],[],1.0,1.0,1.0,1
济南泉城广场到遥墙机场,"[{'优享型': '斑马快跑'}, {'优享型': '首汽约车'}, {'经济型': '5U出行'}, {'出租车': 'undefined'}, {'经济型': '中军出行'}, {'六座商务': 'undefined'}, {'优享型': 'AA出行'}, {'优享型': '星徽出行'}, {'经济型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'优享型': '妥妥E行'}, {'经济型': '东潮出行'}, {'优享型': '中交出行'}, {'经济型': '北京新出租'}, {'优享型': '神州专车'}, {'优享型': 'T3出行'}, {'品质专车': 'undefined'}, {'经济型': '飞嘀打车'}, {'豪华型': 'undefined'}, {'经济型': '聚的新出租'}, {'': '特惠快车'}, {'经济型': '星徽出行'}, {'经济型': 'AA出行'}, {'经济型': '365约车'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'优享型': '阳光出行'}, {'经济型': '有序出行'}, {'经济型': 'T3出行'}]",[],[],1.0,1.0,1.0,1
南京新街口到禄口机场,"[{'优享型': '斑马快跑'}, {'经济型': '如祺出行'}, {'优享型': '飞嘀打车'}, {'经济型': '北京的士'}, {'出租车': 'undefined'}, {'优享型': '全民GO'}, {'优享型': '旗妙出行'}, {'经济型': '及时用车'}, {'经济型': '中军出行'}, {'六座商务': 'undefined'}, {'优享型': '环旅出行'}, {'优享型': '享道出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'优享型': '妥妥E行'}, {'经济型': '东潮出行'}, {'优享型': '中交出行'}, {'经济型': '北京新出租'}, {'优享型': '神州专车'}, {'优享型': 'T3出行'}, {'经济型': '首汽约车'}, {'品质专车': 'undefined'}, {'经济型': '飞嘀打车'}, {'豪华型': 'undefined'}, {'经济型': '全民GO'}, {'': '特惠快车'}, {'经济型': '900出行'}, {'优享型': '风韵出行'}, {'经济型': '星徽出行'}, {'经济型': '享道出行'}, {'经济型': 'AA出行'}, {'优享型': '及时用车'}, {'经济型': '365约车'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'优享型': '阳光出行'}, {'经济型': '妥妥E行'}, {'经济型': '神州专车'}, {'经济型': '深圳出租'}]",[],[],1.0,1.0,1.0,1
重庆解放碑到江北机场,"[{'优享型': '斑马快跑'}, {'经济型': '如祺出行'}, {'经济型': '北京的士'}, {'经济型': '5U出行'}, {'出租车': 'undefined'}, {'优享型': '全民GO'}, {'经济型': '中军出行'}, {'六座商务': 'undefined'}, {'优享型': 'AA出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'经济型': '东潮出行'}, {'优享型': '火箭出行'}, {'优享型': '神州专车'}, {'经济型': '首汽约车'}, {'品质专车': 'undefined'}, {'优享型': '腾飞出行'}, {'经济型': '旗妙出行'}, {'豪华型': 'undefined'}, {'经济型': '全民GO'}, {'经济型': '聚的新出租'}, {'': '特惠快车'}, {'经济型': '900出行'}, {'优享型': '风韵出行'}, {'经济型': '星徽出行'}, {'经济型': '享道出行'}, {'经济型': 'AA出行'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'经济型': '曹操出行'}, {'优享型': '阳光出行'}, {'经济型': '神州专车'}, {'经济型': '中交出行'}, {'经济型': '深圳出租'}]",[],[],1.0,1.0,1.0,1
郑州二七塔到新郑机场,"[{'优享型': '首汽约车'}, {'经济型': '如祺出行'}, {'出租车': 'undefined'}, {'经济型': '及时用车'}, {'经济型': '中军出行'}, {'六座商务': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '阳光出行'}, {'': '极速拼车'}, {'经济型': '东潮出行'}, {'优享型': '火箭出行'}, {'优享型': 'T3出行'}, {'经济型': '首汽约车'}, {'经济型': '斑马快跑'}, {'品质专车': 'undefined'}, {'经济型': '飞嘀打车'}, {'豪华型': 'undefined'}, {'经济型': '全民GO'}, {'经济型': '聚的新出租'}, {'': '特惠快车'}, {'经济型': '900出行'}, {'优享型': '风韵出行'}, {'经济型': '星徽出行'}, {'经济型': '享道出行'}, {'经济型': 'AA出行'}, {'经济型': '365约车'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'经济型': '曹操出行'}, {'经济型': '妥妥E行'}, {'经济型': '神州专车'}, {'经济型': '中交出行'}, {'经济型': '有序出行'}, {'经济型': '深圳出租'}]",[],[],1.0,1.0,1.0,1
南昌滕王阁到昌北机场,"[{'优享型': '斑马快跑'}, {'经济型': '腾飞出行'}, {'经济型': '如祺出行'}, {'优享型': '飞嘀打车'}, {'经济型': '5U出行'}, {'出租车': 'undefined'}, {'优享型': '全民GO'}, {'优享型': '旗妙出行'}, {'经济型': '及时用车'}, {'经济型': '中军出行'}, {'六座商务': 'undefined'}, {'优享型': 'AA出行'}, {'优享型': '星徽出行'}, {'优享型': '享道出行'}, {'': '极速拼车'}, {'优享型': '火箭出行'}, {'优享型': '神州专车'}, {'经济型': '斑马快跑'}, {'品质专车': 'undefined'}, {'经济型': '飞嘀打车'}, {'优享型': '腾飞出行'}, {'经济型': '旗妙出行'}, {'豪华型': 'undefined'}, {'经济型': '全民GO'}, {'经济型': '聚的新出租'}, {'': '特惠快车'}, {'经济型': '星徽出行'}, {'经济型': 'AA出行'}, {'优享型': '及时用车'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'经济型': '曹操出行'}, {'经济型': '妥妥E行'}, {'经济型': '中交出行'}, {'经济型': 'T3出行'}]",[{'': '特惠快车'}],[{'': '特惠快车'}],1.0,1.0,1.0,1
上海虹桥火车站到外滩,"[{'优享型': '斑马快跑'}, {'经济型': '腾飞出行'}, {'优享型': '首汽约车'}, {'经济型': '如祺出行'}, {'出租车': 'undefined'}, {'经济型': '及时用车'}, {'六座商务': 'undefined'}, {'优享型': 'AA出行'}, {'优享型': '环旅出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'优享型': '妥妥E行'}, {'经济型': '东潮出行'}, {'优享型': '神州专车'}, {'优享型': 'T3出行'}, {'品质专车': 'undefined'}, {'豪华型': 'undefined'}, {'经济型': '全民GO'}, {'': '特惠快车'}, {'经济型': '900出行'}, {'优享型': '风韵出行'}, {'经济型': '享道出行'}, {'经济型': 'AA出行'}, {'经济型': '365约车'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'优享型': '阳光出行'}, {'经济型': '中交出行'}, {'经济型': '有序出行'}, {'优享型': '东潮出行'}, {'经济型': '深圳出租'}, {'经济型': 'T3出行'}]",[],[],1.0,1.0,1.0,1
从上海虹桥火车站去外滩,"[{'优享型': '斑马快跑'}, {'优享型': '首汽约车'}, {'经济型': '如祺出行'}, {'优享型': '飞嘀打车'}, {'经济型': '5U出行'}, {'出租车': 'undefined'}, {'优享型': '旗妙出行'}, {'六座商务': 'undefined'}, {'优享型': '环旅出行'}, {'优享型': '享道出行'}, {'经济型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'优享型': '妥妥E行'}, {'经济型': '北京新出租'}, {'经济型': '首汽约车'}, {'经济型': '斑马快跑'}, {'品质专车': 'undefined'}, {'经济型': '飞嘀打车'}, {'豪华型': 'undefined'}, {'经济型': '旗妙出行'}, {'经济型': '全民GO'}, {'': '特惠快车'}, {'优享型': '风韵出行'}, {'经济型': '星徽出行'}, {'优享型': '及时用车'}, {'经济型': '365约车'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'优享型': '阳光出行'}, {'经济型': '神州专车'}, {'经济型': 'T3出行'}]",[],[],1.0,1.0,1.0,1
武汉汉口江滩到天河机场,"[{'优享型': '首汽约车'}, {'经济型': '如祺出行'}, {'优享型': '飞嘀打车'}, {'经济型': '北京的士'}, {'出租车': 'undefined'}, {'优享型': '全民GO'}, {'六座商务': 'undefined'}, {'优享型': 'AA出行'}, {'优享型': '环旅出行'}, {'优享型': '享道出行'}, {'经济型': '阳光出行'}, {'': '极速拼车'}, {'优享型': '妥妥E行'}, {'经济型': '东潮出行'}, {'优享型': '中交出行'}, {'经济型': '首汽约车'}, {'品质专车': 'undefined'}, {'经济型': '飞嘀打车'}, {'优享型': '腾飞出行'}, {'豪华型': 'undefined'}, {'经济型': '全民GO'}, {'': '特惠快车'}, {'经济型': '900出行'}, {'优享型': '风韵出行'}, {'经济型': '享道出行'}, {'经济型': 'AA出行'}, {'优享型': '及时用车'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'经济型': '中交出行'}, {'经济型': '有序出行'}, {'经济型': 'T3出行'}]",[{'': '特惠快车'}],[{'': '特惠快车'}],1.0,1.0,1.0,1
